NodeID,ConnectedNodeID,Distance,Coordinates,Intersection_Name
30,63,179,"(1354901.5000942498, 409633.4998820126)","['SEMPLE ST', 'SAINT JAMES PL']"
30,1176,239,"(1354901.5000942498, 409633.4998820126)","['SEMPLE ST', 'SAINT JAMES PL']"
31,32,174,"(1357527.5575061738, 406177.17805451155)","['ANTHONY ST', 'BORDER']"
32,31,174,"(1357426.2499660105, 406318.7499498427)","['ANTHONY ST', 'SALINE ST']"
32,267,474,"(1357426.2499660105, 406318.7499498427)","['ANTHONY ST', 'SALINE ST']"
32,943,24,"(1357426.2499660105, 406318.7499498427)","['ANTHONY ST', 'SALINE ST']"
33,34,154,"(1351852.9999576807, 414888.4998706728)","['GRANITE ST', 'CROCKETT WAY']"
33,340,192,"(1351852.9999576807, 414888.4998706728)","['GRANITE ST', 'CROCKETT WAY']"
33,1213,258,"(1351852.9999576807, 414888.4998706728)","['GRANITE ST', 'CROCKETT WAY']"
33,1214,48,"(1351852.9999576807, 414888.4998706728)","['GRANITE ST', 'CROCKETT WAY']"
34,33,154,"(1351927.0001377612, 414753.2501411736)","['GRANITE ST', 'WYLIE AVE']"
34,347,204,"(1351927.0001377612, 414753.2501411736)","['GRANITE ST', 'WYLIE AVE']"
34,425,244,"(1351927.0001377612, 414753.2501411736)","['GRANITE ST', 'WYLIE AVE']"
35,1,461,"(1352242.250163421, 406464.25031501055)","['S 28TH ST', 'SOUTH WATER ST']"
35,2,99,"(1352242.250163421, 406464.25031501055)","['S 28TH ST', 'SOUTH WATER ST']"
35,1099,480,"(1352242.250163421, 406464.25031501055)","['S 28TH ST', 'SOUTH WATER ST']"
36,43,151,"(1362935.0001033396, 410477.0004915893)","['SCOTT LN', 'AYLESBORO AVE']"
36,608,117,"(1362935.0001033396, 410477.0004915893)","['SCOTT LN', 'AYLESBORO AVE']"
36,1215,214,"(1362935.0001033396, 410477.0004915893)","['SCOTT LN', 'AYLESBORO AVE']"
37,72,126,"(1359264.749897927, 405979.49997217953)","['BEECHWOOD BLVD', 'GREENFIELD BRG', 'RONALD ST']"
37,81,142,"(1359264.749897927, 405979.49997217953)","['BEECHWOOD BLVD', 'GREENFIELD BRG', 'RONALD ST']"
37,698,198,"(1359264.749897927, 405979.49997217953)","['BEECHWOOD BLVD', 'GREENFIELD BRG', 'RONALD ST']"
37,1216,117,"(1359264.749897927, 405979.49997217953)","['BEECHWOOD BLVD', 'GREENFIELD BRG', 'RONALD ST']"
38,1217,2237,"(1351637.1148907542, 409018.4335268438)","['BLVD OF THE ALLIES TO I376 EB RAMP', 'BORDER']"
39,40,2180,"(1351635.9692237526, 408868.0256911665)","['2ND AVE', 'BORDER']"
40,39,2180,"(1351901.9998596758, 408705.75009709597)","['2ND AVE', 'TECHNOLOGY DR']"
40,797,203,"(1351901.9998596758, 408705.75009709597)","['2ND AVE', 'TECHNOLOGY DR']"
40,1111,947,"(1351901.9998596758, 408705.75009709597)","['2ND AVE', 'TECHNOLOGY DR']"
41,13,237,"(1359792.2501552552, 410670.5004326701)","['SCHENLEY RD', 'BORDER']"
41,628,88,"(1359792.2501552552, 410670.5004326701)","['SCHENLEY RD', 'BORDER']"
41,1218,409,"(1359792.2501552552, 410670.5004326701)","['SCHENLEY RD', 'BORDER']"
42,13,385,"(1360230.7502625138, 410833.7501061708)","['SCHENLEY RD', 'FORBES AVE']"
42,502,45,"(1360230.7502625138, 410833.7501061708)","['SCHENLEY RD', 'FORBES AVE']"
42,572,317,"(1360230.7502625138, 410833.7501061708)","['SCHENLEY RD', 'FORBES AVE']"
43,36,151,"(1362783.500078261, 410470.50017650425)","['AYLESBORO AVE', 'AYLESBORO LN']"
43,630,387,"(1362783.500078261, 410470.50017650425)","['AYLESBORO AVE', 'AYLESBORO LN']"
43,1219,242,"(1362783.500078261, 410470.50017650425)","['AYLESBORO AVE', 'AYLESBORO LN']"
44,45,173,"(1362684.1492270976, 405385.6048345119)","['MONITOR ST', 'BORDER']"
44,46,64,"(1362684.1492270976, 405385.6048345119)","['MONITOR ST', 'BORDER']"
44,62,156,"(1362684.1492270976, 405385.6048345119)","['MONITOR ST', 'BORDER']"
45,44,173,"(1362825.9999932498, 405295.75002734363)","['MONITOR ST', 'SALINE ST']"
45,46,167,"(1362825.9999932498, 405295.75002734363)","['MONITOR ST', 'SALINE ST']"
45,904,242,"(1362825.9999932498, 405295.75002734363)","['MONITOR ST', 'SALINE ST']"
45,941,159,"(1362825.9999932498, 405295.75002734363)","['MONITOR ST', 'SALINE ST']"
46,44,64,"(1362666.7883694172, 405323.10463142395)","['MONITOR ST', 'BORDER']"
46,45,167,"(1362666.7883694172, 405323.10463142395)","['MONITOR ST', 'BORDER']"
46,61,110,"(1362666.7883694172, 405323.10463142395)","['MONITOR ST', 'BORDER']"
47,23,237,"(1352365.7499164194, 411233.50029091537)","['TERRACE ST', 'CHESTERFIELD RD']"
47,50,443,"(1352365.7499164194, 411233.50029091537)","['TERRACE ST', 'CHESTERFIELD RD']"
47,882,829,"(1352365.7499164194, 411233.50029091537)","['TERRACE ST', 'CHESTERFIELD RD']"
48,49,449,"(1352365.9999159276, 411788.74983659387)","['DARRAGH ST', 'DARIUM DR']"
48,50,355,"(1352365.9999159276, 411788.74983659387)","['DARRAGH ST', 'DARIUM DR']"
48,1220,110,"(1352365.9999159276, 411788.74983659387)","['DARRAGH ST', 'DARIUM DR']"
49,48,449,"(1352009.749972254, 412062.99994425476)","['DARRAGH ST', 'ALLEQUIPPA ST', 'DUNSEITH ST']"
49,255,742,"(1352009.749972254, 412062.99994425476)","['DARRAGH ST', 'ALLEQUIPPA ST', 'DUNSEITH ST']"
49,327,1040,"(1352009.749972254, 412062.99994425476)","['DARRAGH ST', 'ALLEQUIPPA ST', 'DUNSEITH ST']"
49,490,226,"(1352009.749972254, 412062.99994425476)","['DARRAGH ST', 'ALLEQUIPPA ST', 'DUNSEITH ST']"
50,47,443,"(1352649.7500045896, 411574.74993650615)","['TERRACE ST', 'DARRAGH ST']"
50,48,355,"(1352649.7500045896, 411574.74993650615)","['TERRACE ST', 'DARRAGH ST']"
50,421,285,"(1352649.7500045896, 411574.74993650615)","['TERRACE ST', 'DARRAGH ST']"
50,519,514,"(1352649.7500045896, 411574.74993650615)","['TERRACE ST', 'DARRAGH ST']"
51,52,1077,"(1354222.7501394302, 407045.25046533346)","['I376 WB TO BATES ST RAMP', 'BORDER']"
52,51,1077,"(1353760.5000796765, 408014.9998381734)","['I376 WB TO BATES ST RAMP', 'BATES ST']"
52,80,212,"(1353760.5000796765, 408014.9998381734)","['I376 WB TO BATES ST RAMP', 'BATES ST']"
52,1128,51,"(1353760.5000796765, 408014.9998381734)","['I376 WB TO BATES ST RAMP', 'BATES ST']"
53,54,563,"(1354038.4998517632, 411631.5001510829)","['DESOTO ST', 'OAKLAND AVE', '5TH AVE']"
53,151,234,"(1354038.4998517632, 411631.5001510829)","['DESOTO ST', 'OAKLAND AVE', '5TH AVE']"
53,492,159,"(1354038.4998517632, 411631.5001510829)","['DESOTO ST', 'OAKLAND AVE', '5TH AVE']"
53,837,344,"(1354038.4998517632, 411631.5001510829)","['DESOTO ST', 'OAKLAND AVE', '5TH AVE']"
54,53,563,"(1353562.7501470894, 411928.749884665)","['DESOTO ST', 'VICTORIA ST']"
54,486,97,"(1353562.7501470894, 411928.749884665)","['DESOTO ST', 'VICTORIA ST']"
54,579,532,"(1353562.7501470894, 411928.749884665)","['DESOTO ST', 'VICTORIA ST']"
55,56,96,"(1354746.000077173, 408173.25017784536)","['WARD ST', 'HOLMES PL']"
55,1147,460,"(1354746.000077173, 408173.25017784536)","['WARD ST', 'HOLMES PL']"
55,1170,198,"(1354746.000077173, 408173.25017784536)","['WARD ST', 'HOLMES PL']"
56,55,96,"(1354765.0000391752, 408268.24998784065)","['WARD ST', 'CATO ST']"
56,799,41,"(1354765.0000391752, 408268.24998784065)","['WARD ST', 'CATO ST']"
56,800,200,"(1354765.0000391752, 408268.24998784065)","['WARD ST', 'CATO ST']"
57,58,433,"(1352795.7500406802, 408899.50003767014)","['JOE HAMMER SQ', 'OPHELIA ST']"
57,160,233,"(1352795.7500406802, 408899.50003767014)","['JOE HAMMER SQ', 'OPHELIA ST']"
57,765,218,"(1352795.7500406802, 408899.50003767014)","['JOE HAMMER SQ', 'OPHELIA ST']"
58,57,433,"(1353014.2499317527, 409272.99994683266)","['JOE HAMMER SQ', 'CRAFT AVE']"
58,161,232,"(1353014.2499317527, 409272.99994683266)","['JOE HAMMER SQ', 'CRAFT AVE']"
58,1055,83,"(1353014.2499317527, 409272.99994683266)","['JOE HAMMER SQ', 'CRAFT AVE']"
59,60,510,"(1356920.749992758, 408969.7498971671)","['BLVD OF THE ALLIES', 'OVERLOOK DR']"
59,548,400,"(1356920.749992758, 408969.7498971671)","['BLVD OF THE ALLIES', 'OVERLOOK DR']"
59,790,424,"(1356920.749992758, 408969.7498971671)","['BLVD OF THE ALLIES', 'OVERLOOK DR']"
59,869,446,"(1356920.749992758, 408969.7498971671)","['BLVD OF THE ALLIES', 'OVERLOOK DR']"
60,17,114,"(1357150.1497964263, 409417.68108792603)","['PANTHER HOLLOW RD', 'BLVD OF THE ALLIES', 'PANTHER HOLLOW BRG']"
60,25,133,"(1357150.1497964263, 409417.68108792603)","['PANTHER HOLLOW RD', 'BLVD OF THE ALLIES', 'PANTHER HOLLOW BRG']"
60,59,510,"(1357150.1497964263, 409417.68108792603)","['PANTHER HOLLOW RD', 'BLVD OF THE ALLIES', 'PANTHER HOLLOW BRG']"
60,784,575,"(1357150.1497964263, 409417.68108792603)","['PANTHER HOLLOW RD', 'BLVD OF THE ALLIES', 'PANTHER HOLLOW BRG']"
61,46,110,"(1362559.4759200066, 405348.2476257533)","['BEECHWOOD BLVD', 'MONITOR ST']"
61,62,185,"(1362559.4759200066, 405348.2476257533)","['BEECHWOOD BLVD', 'MONITOR ST']"
61,82,222,"(1362559.4759200066, 405348.2476257533)","['BEECHWOOD BLVD', 'MONITOR ST']"
61,1157,701,"(1362559.4759200066, 405348.2476257533)","['BEECHWOOD BLVD', 'MONITOR ST']"
62,44,156,"(1362616.9361069202, 405522.47365525365)","['BEECHWOOD BLVD', 'MONITOR ST']"
62,61,185,"(1362616.9361069202, 405522.47365525365)","['BEECHWOOD BLVD', 'MONITOR ST']"
62,100,1126,"(1362616.9361069202, 405522.47365525365)","['BEECHWOOD BLVD', 'MONITOR ST']"
63,30,179,"(1355003.9998892546, 409493.25049059093)","['SEMPLE ST', 'WARD ST']"
63,732,84,"(1355003.9998892546, 409493.25049059093)","['SEMPLE ST', 'WARD ST']"
63,749,217,"(1355003.9998892546, 409493.25049059093)","['SEMPLE ST', 'WARD ST']"
64,65,338,"(1354279.2500264198, 409646.7501835823)","['ALLEY', 'BORDER']"
65,64,338,"(1354528.7498555034, 409701.2500745952)","['ALLEY', 'MCKEE PL']"
65,616,726,"(1354528.7498555034, 409701.2500745952)","['ALLEY', 'MCKEE PL']"
65,635,176,"(1354528.7498555034, 409701.2500745952)","['ALLEY', 'MCKEE PL']"
66,267,146,"(1356952.4999292642, 406344.249898836)","['NAYLOR ST', 'WHITTAKER ST']"
66,1221,411,"(1356952.4999292642, 406344.249898836)","['NAYLOR ST', 'WHITTAKER ST']"
67,68,617,"(1363816.749980256, 406027.249876678)","['MORROWFIELD AVE', 'IKON WAY']"
67,78,211,"(1363816.749980256, 406027.249876678)","['MORROWFIELD AVE', 'IKON WAY']"
67,606,173,"(1363816.749980256, 406027.249876678)","['MORROWFIELD AVE', 'IKON WAY']"
68,67,617,"(1364389.5001470894, 405795.2500125915)","['MORROWFIELD AVE', 'ISLE WAY']"
68,70,268,"(1364389.5001470894, 405795.2500125915)","['MORROWFIELD AVE', 'ISLE WAY']"
68,116,187,"(1364389.5001470894, 405795.2500125915)","['MORROWFIELD AVE', 'ISLE WAY']"
69,70,334,"(1364748.2500857562, 406009.7499116659)","['TILBURY AVE', 'ALDERSON ST']"
69,124,933,"(1364748.2500857562, 406009.7499116659)","['TILBURY AVE', 'ALDERSON ST']"
69,753,354,"(1364748.2500857562, 406009.7499116659)","['TILBURY AVE', 'ALDERSON ST']"
70,68,268,"(1364638.249977678, 405694.00021508336)","['MORROWFIELD AVE', 'TILBURY AVE', 'BEECHWOOD BLVD']"
70,69,334,"(1364638.249977678, 405694.00021508336)","['MORROWFIELD AVE', 'TILBURY AVE', 'BEECHWOOD BLVD']"
70,1090,297,"(1364638.249977678, 405694.00021508336)","['MORROWFIELD AVE', 'TILBURY AVE', 'BEECHWOOD BLVD']"
70,1091,220,"(1364638.249977678, 405694.00021508336)","['MORROWFIELD AVE', 'TILBURY AVE', 'BEECHWOOD BLVD']"
71,72,732,"(1359576.249931097, 406768.25003509223)","['GREENFIELD BRG', 'POCUSSET ST', 'GREENFIELD RD']"
71,273,1425,"(1359576.249931097, 406768.25003509223)","['GREENFIELD BRG', 'POCUSSET ST', 'GREENFIELD RD']"
71,497,1846,"(1359576.249931097, 406768.25003509223)","['GREENFIELD BRG', 'POCUSSET ST', 'GREENFIELD RD']"
72,37,126,"(1359278.2498709261, 406098.7500617504)","['GREENFIELD BRG', 'ALGER ST']"
72,71,732,"(1359278.2498709261, 406098.7500617504)","['GREENFIELD BRG', 'ALGER ST']"
72,1216,140,"(1359278.2498709261, 406098.7500617504)","['GREENFIELD BRG', 'ALGER ST']"
73,74,927,"(1355500.2498810142, 405292.7500333339)","['SALINE ST', 'GREENFIELD AVE', 'IRVINE ST']"
73,75,255,"(1355500.2498810142, 405292.7500333339)","['SALINE ST', 'GREENFIELD AVE', 'IRVINE ST']"
73,590,678,"(1355500.2498810142, 405292.7500333339)","['SALINE ST', 'GREENFIELD AVE', 'IRVINE ST']"
73,1222,1353,"(1355500.2498810142, 405292.7500333339)","['SALINE ST', 'GREENFIELD AVE', 'IRVINE ST']"
74,73,927,"(1356041.750110343, 405957.5003442615)","['SALINE ST', 'ACORN ST']"
74,269,180,"(1356041.750110343, 405957.5003442615)","['SALINE ST', 'ACORN ST']"
74,1183,346,"(1356041.750110343, 405957.5003442615)","['SALINE ST', 'ACORN ST']"
75,73,255,"(1355245.500062421, 405283.0003809184)","['2ND AVE', 'GREENFIELD AVE']"
75,989,444,"(1355245.500062421, 405283.0003809184)","['2ND AVE', 'GREENFIELD AVE']"
75,1223,2769,"(1355245.500062421, 405283.0003809184)","['2ND AVE', 'GREENFIELD AVE']"
76,77,502,"(1363125.2500509173, 406160.2502668351)","['MORROWFIELD AVE', 'MAEBURN RD']"
76,110,212,"(1363125.2500509173, 406160.2502668351)","['MORROWFIELD AVE', 'MAEBURN RD']"
76,623,460,"(1363125.2500509173, 406160.2502668351)","['MORROWFIELD AVE', 'MAEBURN RD']"
77,76,502,"(1363596.7500921786, 405985.7502877563)","['MORROWFIELD AVE', 'SHADY AVE']"
77,535,218,"(1363596.7500921786, 405985.7502877563)","['MORROWFIELD AVE', 'SHADY AVE']"
77,606,123,"(1363596.7500921786, 405985.7502877563)","['MORROWFIELD AVE', 'SHADY AVE']"
78,67,211,"(1363746.7501202524, 405827.7499475926)","['IKON WAY', 'INEZ WAY']"
78,115,186,"(1363746.7501202524, 405827.7499475926)","['IKON WAY', 'INEZ WAY']"
78,116,617,"(1363746.7501202524, 405827.7499475926)","['IKON WAY', 'INEZ WAY']"
79,80,472,"(1353659.2499540895, 408252.00034841895)","['HODGE ST', 'BORDER']"
79,1174,203,"(1353659.2499540895, 408252.00034841895)","['HODGE ST', 'BORDER']"
79,1224,208,"(1353659.2499540895, 408252.00034841895)","['HODGE ST', 'BORDER']"
80,52,212,"(1353707.2498580962, 407811.7499165833)","['HODGE ST', 'BATES ST TO I376 EB RAMP', 'BATES ST']"
80,79,472,"(1353707.2498580962, 407811.7499165833)","['HODGE ST', 'BATES ST TO I376 EB RAMP', 'BATES ST']"
80,112,251,"(1353707.2498580962, 407811.7499165833)","['HODGE ST', 'BATES ST TO I376 EB RAMP', 'BATES ST']"
80,1225,1278,"(1353707.2498580962, 407811.7499165833)","['HODGE ST', 'BATES ST TO I376 EB RAMP', 'BATES ST']"
81,7,121,"(1359253.4999204278, 405837.74992759526)","['RONALD ST', 'DONEGAL WAY']"
81,37,142,"(1359253.4999204278, 405837.74992759526)","['RONALD ST', 'DONEGAL WAY']"
81,940,326,"(1359253.4999204278, 405837.74992759526)","['RONALD ST', 'DONEGAL WAY']"
82,61,222,"(1362479.5000300854, 405151.25031633675)","['BEECHWOOD BLVD', 'BORDER']"
82,451,85,"(1362479.5000300854, 405151.25031633675)","['BEECHWOOD BLVD', 'BORDER']"
83,84,688,"(1360418.4998870045, 404671.49996350706)","['BEEHNER RD', 'DEELY ST']"
83,952,163,"(1360418.4998870045, 404671.49996350706)","['BEEHNER RD', 'DEELY ST']"
83,957,203,"(1360418.4998870045, 404671.49996350706)","['BEEHNER RD', 'DEELY ST']"
83,973,129,"(1360418.4998870045, 404671.49996350706)","['BEEHNER RD', 'DEELY ST']"
84,83,688,"(1359933.2498732507, 404188.49994525313)","['BEEHNER RD', 'MELBOURNE ST']"
84,1137,138,"(1359933.2498732507, 404188.49994525313)","['BEEHNER RD', 'MELBOURNE ST']"
