NodeID,ConnectedNodeID,Distance,Coordinates,Intersection_Name
25,196,96,"(1354765.0000391752, 408268.24998784065)","['CATO ST', 'WARD ST']"
25,504,41,"(1354765.0000391752, 408268.24998784065)","['CATO ST', 'WARD ST']"
26,111,155,"(1362510.9999670833, 413354.4999859184)","['DUNMOYLE PL', 'BORDER']"
26,666,75,"(1362510.9999670833, 413354.4999859184)","['DUNMOYLE PL', 'BORDER']"
27,28,346,"(1359249.4999284297, 413815.50004817545)","['AMBERSON AVE', 'WESTMINSTER PL']"
27,335,261,"(1359249.4999284297, 413815.50004817545)","['AMBERSON AVE', 'WESTMINSTER PL']"
27,436,962,"(1359249.4999284297, 413815.50004817545)","['AMBERSON AVE', 'WESTMINSTER PL']"
28,27,346,"(1359378.9999975115, 413493.75003550947)","['AMBERSON AVE', '5TH AVE']"
28,97,432,"(1359378.9999975115, 413493.75003550947)","['AMBERSON AVE', '5TH AVE']"
28,394,584,"(1359378.9999975115, 413493.75003550947)","['AMBERSON AVE', '5TH AVE']"
29,30,732,"(1359576.249931097, 406768.25003509223)","['GREENFIELD BRG', 'POCUSSET ST', 'GREENFIELD RD']"
29,110,1846,"(1359576.249931097, 406768.25003509223)","['GREENFIELD BRG', 'POCUSSET ST', 'GREENFIELD RD']"
29,639,1425,"(1359576.249931097, 406768.25003509223)","['GREENFIELD BRG', 'POCUSSET ST', 'GREENFIELD RD']"
30,29,732,"(1359278.2498709261, 406098.7500617504)","['GREENFIELD BRG', 'ALGER ST']"
30,132,126,"(1359278.2498709261, 406098.7500617504)","['GREENFIELD BRG', 'ALGER ST']"
30,667,140,"(1359278.2498709261, 406098.7500617504)","['GREENFIELD BRG', 'ALGER ST']"
31,32,611,"(1362943.0000873357, 411864.000014171)","['BANBRIDGE WAY', 'S NEGLEY AVE']"
31,176,188,"(1362943.0000873357, 411864.000014171)","['BANBRIDGE WAY', 'S NEGLEY AVE']"
31,228,208,"(1362943.0000873357, 411864.000014171)","['BANBRIDGE WAY', 'S NEGLEY AVE']"
32,31,611,"(1363392.999843508, 411650.0001140833)","['BANBRIDGE WAY', 'SOLWAY ST']"
32,176,427,"(1363392.999843508, 411650.0001140833)","['BANBRIDGE WAY', 'SOLWAY ST']"
32,493,166,"(1363392.999843508, 411650.0001140833)","['BANBRIDGE WAY', 'SOLWAY ST']"
33,34,230,"(1358534.7500455976, 405852.2498985827)","['ALGER ST', 'HOOSAC ST']"
33,37,231,"(1358534.7500455976, 405852.2498985827)","['ALGER ST', 'HOOSAC ST']"
33,328,150,"(1358534.7500455976, 405852.2498985827)","['ALGER ST', 'HOOSAC ST']"
33,525,344,"(1358534.7500455976, 405852.2498985827)","['ALGER ST', 'HOOSAC ST']"
34,33,230,"(1358756.2499306798, 405916.2500986755)","['ALGER ST', 'NANTASKET ST']"
34,175,345,"(1358756.2499306798, 405916.2500986755)","['ALGER ST', 'NANTASKET ST']"
34,290,183,"(1358756.2499306798, 405916.2500986755)","['ALGER ST', 'NANTASKET ST']"
34,329,150,"(1358756.2499306798, 405916.2500986755)","['ALGER ST', 'NANTASKET ST']"
35,36,348,"(1353062.000164345, 410290.74987983704)","['FORBES AVE', 'HALKET ST']"
35,462,181,"(1353062.000164345, 410290.74987983704)","['FORBES AVE', 'HALKET ST']"
35,585,172,"(1353062.000164345, 410290.74987983704)","['FORBES AVE', 'HALKET ST']"
35,645,717,"(1353062.000164345, 410290.74987983704)","['FORBES AVE', 'HALKET ST']"
36,10,189,"(1353320.2503040135, 410525.2500670105)","['FORBES AVE', 'COLTART AVE']"
36,12,346,"(1353320.2503040135, 410525.2500670105)","['FORBES AVE', 'COLTART AVE']"
36,35,348,"(1353320.2503040135, 410525.2500670105)","['FORBES AVE', 'COLTART AVE']"
37,5,346,"(1358312.0001630038, 405787.75002758205)","['COLEMAN ST', 'ALGER ST']"
37,33,231,"(1358312.0001630038, 405787.75002758205)","['COLEMAN ST', 'ALGER ST']"
37,38,150,"(1358312.0001630038, 405787.75002758205)","['COLEMAN ST', 'ALGER ST']"
37,416,225,"(1358312.0001630038, 405787.75002758205)","['COLEMAN ST', 'ALGER ST']"
38,37,150,"(1358356.500074014, 405644.4999860078)","['COLEMAN ST', 'DONEGAL WAY']"
38,90,229,"(1358356.500074014, 405644.4999860078)","['COLEMAN ST', 'DONEGAL WAY']"
38,328,229,"(1358356.500074014, 405644.4999860078)","['COLEMAN ST', 'DONEGAL WAY']"
38,535,136,"(1358356.500074014, 405644.4999860078)","['COLEMAN ST', 'DONEGAL WAY']"
39,40,196,"(1354794.7499796748, 409750.25030466914)","['BATES ST', 'SEMPLE ST']"
39,81,238,"(1354794.7499796748, 409750.25030466914)","['BATES ST', 'SEMPLE ST']"
39,216,865,"(1354794.7499796748, 409750.25030466914)","['BATES ST', 'SEMPLE ST']"
39,533,135,"(1354794.7499796748, 409750.25030466914)","['BATES ST', 'SEMPLE ST']"
40,39,196,"(1354920.2500567585, 409901.75000166893)","['BATES ST', 'MEYRAN AVE']"
40,217,835,"(1354920.2500567585, 409901.75000166893)","['BATES ST', 'MEYRAN AVE']"
40,515,139,"(1354920.2500567585, 409901.75000166893)","['BATES ST', 'MEYRAN AVE']"
41,443,304,"(1363626.5000326782, 411105.50021883845)","['NORTHUMBERLAND ST', 'MURRAY AVE']"
41,483,272,"(1363626.5000326782, 411105.50021883845)","['NORTHUMBERLAND ST', 'MURRAY AVE']"
41,554,268,"(1363626.5000326782, 411105.50021883845)","['NORTHUMBERLAND ST', 'MURRAY AVE']"
41,668,685,"(1363626.5000326782, 411105.50021883845)","['NORTHUMBERLAND ST', 'MURRAY AVE']"
42,267,232,"(1362396.7498675138, 410135.0001913458)","['MARLBOROUGH RD', 'WIGHTMAN ST']"
42,551,41,"(1362396.7498675138, 410135.0001913458)","['MARLBOROUGH RD', 'WIGHTMAN ST']"
42,669,678,"(1362396.7498675138, 410135.0001913458)","['MARLBOROUGH RD', 'WIGHTMAN ST']"
43,44,885,"(1360956.2501238436, 407745.5000490844)","['GUARINO RD', 'HOBART ST', 'HYDIN RD', 'HOBART RD']"
43,215,281,"(1360956.2501238436, 407745.5000490844)","['GUARINO RD', 'HOBART ST', 'HYDIN RD', 'HOBART RD']"
43,531,116,"(1360956.2501238436, 407745.5000490844)","['GUARINO RD', 'HOBART ST', 'HYDIN RD', 'HOBART RD']"
43,670,214,"(1360956.2501238436, 407745.5000490844)","['GUARINO RD', 'HOBART ST', 'HYDIN RD', 'HOBART RD']"
44,43,885,"(1361554.7499110848, 408083.2503578365)","['GUARINO RD', 'MURDOCH RD', 'KAMIN ST']"
44,197,261,"(1361554.7499110848, 408083.2503578365)","['GUARINO RD', 'MURDOCH RD', 'KAMIN ST']"
44,240,277,"(1361554.7499110848, 408083.2503578365)","['GUARINO RD', 'MURDOCH RD', 'KAMIN ST']"
44,305,414,"(1361554.7499110848, 408083.2503578365)","['GUARINO RD', 'MURDOCH RD', 'KAMIN ST']"
45,46,1978,"(1357191.4942019284, 412492.5246757567)","['HAMERSCHLAG DR', 'S NEVILLE ST']"
45,442,245,"(1357191.4942019284, 412492.5246757567)","['HAMERSCHLAG DR', 'S NEVILLE ST']"
45,553,1891,"(1357191.4942019284, 412492.5246757567)","['HAMERSCHLAG DR', 'S NEVILLE ST']"
46,45,1978,"(1357033.8547534198, 411292.8167733401)","['HAMERSCHLAG DR', 'FREW ST']"
46,52,411,"(1357033.8547534198, 411292.8167733401)","['HAMERSCHLAG DR', 'FREW ST']"
46,106,1414,"(1357033.8547534198, 411292.8167733401)","['HAMERSCHLAG DR', 'FREW ST']"
47,48,718,"(1361190.9999824166, 411256.99991583824)","['BENNINGTON AVE', 'PLAINFIELD ST']"
47,166,338,"(1361190.9999824166, 411256.99991583824)","['BENNINGTON AVE', 'PLAINFIELD ST']"
47,256,340,"(1361190.9999824166, 411256.99991583824)","['BENNINGTON AVE', 'PLAINFIELD ST']"
47,397,565,"(1361190.9999824166, 411256.99991583824)","['BENNINGTON AVE', 'PLAINFIELD ST']"
48,47,718,"(1361451.7501170933, 410587.75027008355)","['BENNINGTON AVE', 'NORTHUMBERLAND ST']"
48,454,95,"(1361451.7501170933, 410587.75027008355)","['BENNINGTON AVE', 'NORTHUMBERLAND ST']"
48,496,340,"(1361451.7501170933, 410587.75027008355)","['BENNINGTON AVE', 'NORTHUMBERLAND ST']"
49,50,308,"(1353709.499853596, 409572.5000040084)","['HALKET ST', 'HALKET PL']"
49,251,410,"(1353709.499853596, 409572.5000040084)","['HALKET ST', 'HALKET PL']"
49,363,271,"(1353709.499853596, 409572.5000040084)","['HALKET ST', 'HALKET PL']"
50,49,308,"(1353907.250114262, 409336.5004760027)","['HALKET ST', 'ZULEMA ST', 'BLVD OF THE ALLIES']"
50,159,555,"(1353907.250114262, 409336.5004760027)","['HALKET ST', 'ZULEMA ST', 'BLVD OF THE ALLIES']"
50,199,205,"(1353907.250114262, 409336.5004760027)","['HALKET ST', 'ZULEMA ST', 'BLVD OF THE ALLIES']"
50,236,333,"(1353907.250114262, 409336.5004760027)","['HALKET ST', 'ZULEMA ST', 'BLVD OF THE ALLIES']"
51,52,89,"(1356657.9998620898, 410982.7501362562)","['FREW ST', 'FRANK CURTO DR']"
51,619,612,"(1356657.9998620898, 410982.7501362562)","['FREW ST', 'FRANK CURTO DR']"
51,630,937,"(1356657.9998620898, 410982.7501362562)","['FREW ST', 'FRANK CURTO DR']"
52,46,411,"(1356716.000074178, 411050.2500012517)","['FREW ST', 'SCHENLEY DR']"
52,51,89,"(1356716.000074178, 411050.2500012517)","['FREW ST', 'SCHENLEY DR']"
52,127,1140,"(1356716.000074178, 411050.2500012517)","['FREW ST', 'SCHENLEY DR']"
52,630,933,"(1356716.000074178, 411050.2500012517)","['FREW ST', 'SCHENLEY DR']"
53,54,191,"(1362671.999973178, 406022.49988617003)","['BURCHFIELD AVE', 'MURRAY AVE']"
53,475,318,"(1362671.999973178, 406022.49988617003)","['BURCHFIELD AVE', 'MURRAY AVE']"
53,596,548,"(1362671.999973178, 406022.49988617003)","['BURCHFIELD AVE', 'MURRAY AVE']"
54,53,191,"(1362771.2501027584, 405858.7498855889)","['BURCHFIELD AVE', 'INEZ WAY']"
54,243,854,"(1362771.2501027584, 405858.7498855889)","['BURCHFIELD AVE', 'INEZ WAY']"
54,671,750,"(1362771.2501027584, 405858.7498855889)","['BURCHFIELD AVE', 'INEZ WAY']"
55,56,131,"(1354480.4999520034, 412893.25025226176)","['PARKMAN AVE', 'BIGELOW BLVD', 'OHARA ST']"
55,282,647,"(1354480.4999520034, 412893.25025226176)","['PARKMAN AVE', 'BIGELOW BLVD', 'OHARA ST']"
55,296,326,"(1354480.4999520034, 412893.25025226176)","['PARKMAN AVE', 'BIGELOW BLVD', 'OHARA ST']"
55,507,342,"(1354480.4999520034, 412893.25025226176)","['PARKMAN AVE', 'BIGELOW BLVD', 'OHARA ST']"
56,55,131,"(1354393.5001260042, 412991.2500562519)","['PARKMAN AVE', 'UNIVERSITY A DR']"
56,425,659,"(1354393.5001260042, 412991.2500562519)","['PARKMAN AVE', 'UNIVERSITY A DR']"
56,516,911,"(1354393.5001260042, 412991.2500562519)","['PARKMAN AVE', 'UNIVERSITY A DR']"
57,9,993,"(1360678.1827665865, 408569.01710283756)","['BARTLETT RD', 'BARTLETT ST', 'SERPENTINE DR']"
57,58,955,"(1360678.1827665865, 408569.01710283756)","['BARTLETT RD', 'BARTLETT ST', 'SERPENTINE DR']"
57,433,1400,"(1360678.1827665865, 408569.01710283756)","['BARTLETT RD', 'BARTLETT ST', 'SERPENTINE DR']"
58,57,955,"(1361550.249920085, 408954.9999266714)","['BARTLETT ST', 'MURDOCH RD']"
58,120,836,"(1361550.249920085, 408954.9999266714)","['BARTLETT ST', 'MURDOCH RD']"
58,149,442,"(1361550.249920085, 408954.9999266714)","['BARTLETT ST', 'MURDOCH RD']"
58,498,286,"(1361550.249920085, 408954.9999266714)","['BARTLETT ST', 'MURDOCH RD']"
59,60,395,"(1354297.4999899268, 410995.0004398376)","['ATWOOD ST', 'SENNOTT ST']"
59,276,250,"(1354297.4999899268, 410995.0004398376)","['ATWOOD ST', 'SENNOTT ST']"
59,320,272,"(1354297.4999899268, 410995.0004398376)","['ATWOOD ST', 'SENNOTT ST']"
59,373,306,"(1354297.4999899268, 410995.0004398376)","['ATWOOD ST', 'SENNOTT ST']"
60,59,395,"(1354564.5001120865, 410703.00036767125)","['ATWOOD ST', 'LOUISA ST']"
60,432,138,"(1354564.5001120865, 410703.00036767125)","['ATWOOD ST', 'LOUISA ST']"
60,574,791,"(1354564.5001120865, 410703.00036767125)","['ATWOOD ST', 'LOUISA ST']"
61,62,398,"(1355730.7500761747, 413143.7500793338)","['5TH AVE', 'N BELLEFIELD AVE', 'S BELLEFIELD AVE']"
61,118,724,"(1355730.7500761747, 413143.7500793338)","['5TH AVE', 'N BELLEFIELD AVE', 'S BELLEFIELD AVE']"
61,162,539,"(1355730.7500761747, 413143.7500793338)","['5TH AVE', 'N BELLEFIELD AVE', 'S BELLEFIELD AVE']"
61,457,193,"(1355730.7500761747, 413143.7500793338)","['5TH AVE', 'N BELLEFIELD AVE', 'S BELLEFIELD AVE']"
62,61,398,"(1356101.749990344, 413252.2498623431)","['5TH AVE', 'S DITHRIDGE ST', 'N DITHRIDGE ST']"
62,119,872,"(1356101.749990344, 413252.2498623431)","['5TH AVE', 'S DITHRIDGE ST', 'N DITHRIDGE ST']"
62,400,437,"(1356101.749990344, 413252.2498623431)","['5TH AVE', 'S DITHRIDGE ST', 'N DITHRIDGE ST']"
62,575,199,"(1356101.749990344, 413252.2498623431)","['5TH AVE', 'S DITHRIDGE ST', 'N DITHRIDGE ST']"
63,64,473,"(1353459.7500250041, 408324.4998753369)","['MACKEY ST', 'BORDER']"
64,63,473,"(1353689.7728589177, 408453.08262342215)","['MACKEY ST', 'HODGE ST', 'HALKET ST']"
64,486,252,"(1353689.7728589177, 408453.08262342215)","['MACKEY ST', 'HODGE ST', 'HALKET ST']"
64,505,203,"(1353689.7728589177, 408453.08262342215)","['MACKEY ST', 'HODGE ST', 'HALKET ST']"
65,66,197,"(1356068.0000578463, 406134.99998925626)","['ALEXIS ST', 'FOUR MILE RUN RD']"
65,287,332,"(1356068.0000578463, 406134.99998925626)","['ALEXIS ST', 'FOUR MILE RUN RD']"
66,65,197,"(1356216.0000899285, 406003.50025226176)","['ALEXIS ST', 'SALINE ST']"
66,288,192,"(1356216.0000899285, 406003.50025226176)","['ALEXIS ST', 'SALINE ST']"
66,387,180,"(1356216.0000899285, 406003.50025226176)","['ALEXIS ST', 'SALINE ST']"
66,632,173,"(1356216.0000899285, 406003.50025226176)","['ALEXIS ST', 'SALINE ST']"
67,68,650,"(1355371.250139013, 412823.750063166)","['TENNYSON AVE', '5TH AVE']"
67,283,295,"(1355371.250139013, 412823.750063166)","['TENNYSON AVE', '5TH AVE']"
67,457,287,"(1355371.250139013, 412823.750063166)","['TENNYSON AVE', '5TH AVE']"
68,67,650,"(1354935.5000262558, 413307.25040850043)","['TENNYSON AVE', 'BIGELOW BLVD']"
68,296,288,"(1354935.5000262558, 413307.25040850043)","['TENNYSON AVE', 'BIGELOW BLVD']"
68,354,774,"(1354935.5000262558, 413307.25040850043)","['TENNYSON AVE', 'BIGELOW BLVD']"
68,494,292,"(1354935.5000262558, 413307.25040850043)","['TENNYSON AVE', 'BIGELOW BLVD']"
69,70,194,"(1360260.749874428, 412590.99987250566)","['BEELER ST', 'GATEWOOD DR']"
69,246,329,"(1360260.749874428, 412590.99987250566)","['BEELER ST', 'GATEWOOD DR']"
69,672,253,"(1360260.749874428, 412590.99987250566)","['BEELER ST', 'GATEWOOD DR']"
70,69,194,"(1360454.0001440942, 412608.99983650446)","['BEELER ST', 'OLYMPIA PL']"
70,103,452,"(1360454.0001440942, 412608.99983650446)","['BEELER ST', 'OLYMPIA PL']"
70,472,177,"(1360454.0001440942, 412608.99983650446)","['BEELER ST', 'OLYMPIA PL']"
71,72,291,"(1353066.000156343, 411271.74988633394)","['VICTORIA ST', 'DARRAGH ST']"
71,183,389,"(1353066.000156343, 411271.74988633394)","['VICTORIA ST', 'DARRAGH ST']"
71,673,514,"(1353066.000156343, 411271.74988633394)","['VICTORIA ST', 'DARRAGH ST']"
72,71,291,"(1353235.250145927, 411509.250395596)","['VICTORIA ST', 'LOTHROP ST']"
72,184,454,"(1353235.250145927, 411509.250395596)","['VICTORIA ST', 'LOTHROP ST']"
72,270,532,"(1353235.250145927, 411509.250395596)","['VICTORIA ST', 'LOTHROP ST']"
72,674,490,"(1353235.250145927, 411509.250395596)","['VICTORIA ST', 'LOTHROP ST']"
73,74,866,"(1355682.2498450875, 408683.25047017634)","['BLVD OF THE ALLIES', 'BORDER']"
73,229,147,"(1355682.2498450875, 408683.25047017634)","['BLVD OF THE ALLIES', 'BORDER']"
74,73,866,"(1356542.7500925958, 408786.2502641678)","['BLVD OF THE ALLIES', 'BORDER']"
74,355,424,"(1356542.7500925958, 408786.2502641678)","['BLVD OF THE ALLIES', 'BORDER']"
75,76,269,"(1361465.2136728466, 414377.5806169212)","['IVY ST', 'BORDER']"
76,75,269,"(1361484.750051096, 414326.25001092255)","['IVY ST', 'KENTUCKY AVE']"
76,295,482,"(1361484.750051096, 414326.25001092255)","['IVY ST', 'KENTUCKY AVE']"
76,594,276,"(1361484.750051096, 414326.25001092255)","['IVY ST', 'KENTUCKY AVE']"
76,675,387,"(1361484.750051096, 414326.25001092255)","['IVY ST', 'KENTUCKY AVE']"
77,6,144,"(1354681.749877587, 407129.7499682605)","['FOWLKES WAY', 'WHITNEY ST']"
77,194,274,"(1354681.749877587, 407129.7499682605)","['FOWLKES WAY', 'WHITNEY ST']"
77,266,143,"(1354681.749877587, 407129.7499682605)","['FOWLKES WAY', 'WHITNEY ST']"
78,79,287,"(1354014.1819870025, 408128.1331420839)","['ROMEO ST', 'BORDER']"
79,78,287,"(1354101.0000548363, 408401.0003785044)","['ROMEO ST', 'CATO ST']"
79,518,122,"(1354101.0000548363, 408401.0003785044)","['ROMEO ST', 'CATO ST']"
80,81,176,"(1354528.7498555034, 409701.2500745952)","['MCKEE PL', 'ALLEY']"
80,325,726,"(1354528.7498555034, 409701.2500745952)","['MCKEE PL', 'ALLEY']"
80,652,338,"(1354528.7498555034, 409701.2500745952)","['MCKEE PL', 'ALLEY']"
81,39,238,"(1354642.999955088, 409566.7500155121)","['MCKEE PL', 'BATES ST']"
81,80,176,"(1354642.999955088, 409566.7500155121)","['MCKEE PL', 'BATES ST']"
81,321,122,"(1354642.999955088, 409566.7500155121)","['MCKEE PL', 'BATES ST']"
81,327,290,"(1354642.999955088, 409566.7500155121)","['MCKEE PL', 'BATES ST']"
82,83,51,"(1353760.5000796765, 408014.9998381734)","['BATES ST', 'I376 WB TO BATES ST RAMP']"
82,452,212,"(1353760.5000796765, 408014.9998381734)","['BATES ST', 'I376 WB TO BATES ST RAMP']"
82,485,1077,"(1353760.5000796765, 408014.9998381734)","['BATES ST', 'I376 WB TO BATES ST RAMP']"
83,82,51,"(1353766.508597836, 408065.8694870919)","['BATES ST', 'BORDER']"
83,158,42,"(1353766.508597836, 408065.8694870919)","['BATES ST', 'BORDER']"
84,85,339,"(1360823.2500617504, 412204.2503179163)","['FAIR OAKS ST', 'BENNINGTON AVE']"
84,188,348,"(1360823.2500617504, 412204.2503179163)","['FAIR OAKS ST', 'BENNINGTON AVE']"
84,397,450,"(1360823.2500617504, 412204.2503179163)","['FAIR OAKS ST', 'BENNINGTON AVE']"
85,84,339,"(1361144.000076428, 412316.250093922)","['FAIR OAKS ST', 'INVERNESS AVE']"
85,330,583,"(1361144.000076428, 412316.250093922)","['FAIR OAKS ST', 'INVERNESS AVE']"
85,389,450,"(1361144.000076428, 412316.250093922)","['FAIR OAKS ST', 'INVERNESS AVE']"
