NodeID,ConnectedNodeID,Distance,Coordinates,Intersection_Name
6,5,400,"(1357305.749878928, 409045.50007376075)","['BLVD OF THE ALLIES', 'OVERLOOK DR']"
6,46,305,"(1357305.749878928, 409045.50007376075)","['BLVD OF THE ALLIES', 'OVERLOOK DR']"
6,74,255,"(1357305.749878928, 409045.50007376075)","['BLVD OF THE ALLIES', 'OVERLOOK DR']"
7,78,719,"(1361768.500139758, 410711.7500220835)","['NORTHUMBERLAND ST', 'INVERNESS AVE']"
7,100,244,"(1361768.500139758, 410711.7500220835)","['NORTHUMBERLAND ST', 'INVERNESS AVE']"
7,193,668,"(1361768.500139758, 410711.7500220835)","['NORTHUMBERLAND ST', 'INVERNESS AVE']"
8,9,339,"(1360823.2500617504, 412204.2503179163)","['FAIR OAKS ST', 'BENNINGTON AVE']"
8,70,450,"(1360823.2500617504, 412204.2503179163)","['FAIR OAKS ST', 'BENNINGTON AVE']"
8,109,348,"(1360823.2500617504, 412204.2503179163)","['FAIR OAKS ST', 'BENNINGTON AVE']"
9,8,339,"(1361144.000076428, 412316.250093922)","['FAIR OAKS ST', 'INVERNESS AVE']"
9,163,450,"(1361144.000076428, 412316.250093922)","['FAIR OAKS ST', 'INVERNESS AVE']"
9,194,583,"(1361144.000076428, 412316.250093922)","['FAIR OAKS ST', 'INVERNESS AVE']"
10,11,406,"(1358007.5001158416, 410617.99988150597)","['SCHENLEY DR', 'W CIRCUIT RD']"
10,49,942,"(1358007.5001158416, 410617.99988150597)","['SCHENLEY DR', 'W CIRCUIT RD']"
10,145,2466,"(1358007.5001158416, 410617.99988150597)","['SCHENLEY DR', 'W CIRCUIT RD']"
11,10,406,"(1358350.0000870079, 410792.49986058474)","['SCHENLEY DR', 'TECH ST']"
11,123,2624,"(1358350.0000870079, 410792.49986058474)","['SCHENLEY DR', 'TECH ST']"
11,168,93,"(1358350.0000870079, 410792.49986058474)","['SCHENLEY DR', 'TECH ST']"
12,13,146,"(1355437.0000075102, 408218.75041492283)","['COLLINSON PL', 'PARKVIEW AVE']"
12,56,482,"(1355437.0000075102, 408218.75041492283)","['COLLINSON PL', 'PARKVIEW AVE']"
12,60,472,"(1355437.0000075102, 408218.75041492283)","['COLLINSON PL', 'PARKVIEW AVE']"
13,12,146,"(1355579.5000505894, 408186.50047941506)","['COLLINSON PL', 'EDGEHILL ST']"
13,51,453,"(1355579.5000505894, 408186.50047941506)","['COLLINSON PL', 'EDGEHILL ST']"
13,195,99,"(1355579.5000505894, 408186.50047941506)","['COLLINSON PL', 'EDGEHILL ST']"
14,15,718,"(1361190.9999824166, 411256.99991583824)","['BENNINGTON AVE', 'PLAINFIELD ST']"
14,53,338,"(1361190.9999824166, 411256.99991583824)","['BENNINGTON AVE', 'PLAINFIELD ST']"
14,70,565,"(1361190.9999824166, 411256.99991583824)","['BENNINGTON AVE', 'PLAINFIELD ST']"
14,78,340,"(1361190.9999824166, 411256.99991583824)","['BENNINGTON AVE', 'PLAINFIELD ST']"
15,14,718,"(1361451.7501170933, 410587.75027008355)","['BENNINGTON AVE', 'NORTHUMBERLAND ST']"
15,87,340,"(1361451.7501170933, 410587.75027008355)","['BENNINGTON AVE', 'NORTHUMBERLAND ST']"
15,100,95,"(1361451.7501170933, 410587.75027008355)","['BENNINGTON AVE', 'NORTHUMBERLAND ST']"
16,138,129,"(1355845.2498471737, 409860.7504117489)","['OAKLAND WAY', 'PARKVIEW AVE']"
16,166,134,"(1355845.2498471737, 409860.7504117489)","['OAKLAND WAY', 'PARKVIEW AVE']"
16,196,164,"(1355845.2498471737, 409860.7504117489)","['OAKLAND WAY', 'PARKVIEW AVE']"
16,197,125,"(1355845.2498471737, 409860.7504117489)","['OAKLAND WAY', 'PARKVIEW AVE']"
17,18,142,"(1355845.8997802585, 410823.95649059117)","['ISIS WAY', 'BORDER']"
17,83,146,"(1355845.8997802585, 410823.95649059117)","['ISIS WAY', 'BORDER']"
18,17,142,"(1355933.7499982566, 410935.7499021739)","['ISIS WAY', 'JONCAIRE ST']"
18,52,234,"(1355933.7499982566, 410935.7499021739)","['ISIS WAY', 'JONCAIRE ST']"
18,135,422,"(1355933.7499982566, 410935.7499021739)","['ISIS WAY', 'JONCAIRE ST']"
19,20,411,"(1355641.5005827546, 412074.249921754)","['FORBES AVE', 'SCHENLEY DR EXT']"
19,66,413,"(1355641.5005827546, 412074.249921754)","['FORBES AVE', 'SCHENLEY DR EXT']"
19,112,432,"(1355641.5005827546, 412074.249921754)","['FORBES AVE', 'SCHENLEY DR EXT']"
20,19,411,"(1356033.5007830113, 412200.24999783933)","['FORBES AVE', 'S BELLEFIELD AVE']"
20,21,451,"(1356033.5007830113, 412200.24999783933)","['FORBES AVE', 'S BELLEFIELD AVE']"
20,24,152,"(1356033.5007830113, 412200.24999783933)","['FORBES AVE', 'S BELLEFIELD AVE']"
21,20,451,"(1355953.0898545831, 412451.3069104254)","['S BELLEFIELD AVE', 'BORDER']"
22,23,806,"(1360765.250177756, 410035.50006225705)","['AYLESBORO AVE', 'FORBES AVE']"
22,86,272,"(1360765.250177756, 410035.50006225705)","['AYLESBORO AVE', 'FORBES AVE']"
22,98,250,"(1360765.250177756, 410035.50006225705)","['AYLESBORO AVE', 'FORBES AVE']"
23,22,806,"(1361545.499929592, 410240.2499808371)","['AYLESBORO AVE', 'MURDOCH RD']"
23,99,191,"(1361545.499929592, 410240.2499808371)","['AYLESBORO AVE', 'MURDOCH RD']"
23,100,382,"(1361545.499929592, 410240.2499808371)","['AYLESBORO AVE', 'MURDOCH RD']"
23,198,875,"(1361545.499929592, 410240.2499808371)","['AYLESBORO AVE', 'MURDOCH RD']"
24,20,152,"(1356178.500164926, 412245.9999063462)","['FORBES AVE', 'S DITHRIDGE ST']"
24,25,459,"(1356178.500164926, 412245.9999063462)","['FORBES AVE', 'S DITHRIDGE ST']"
24,134,408,"(1356178.500164926, 412245.9999063462)","['FORBES AVE', 'S DITHRIDGE ST']"
25,24,459,"(1356618.5005972534, 412379.49996742606)","['FORBES AVE', 'S CRAIG ST']"
25,33,676,"(1356618.5005972534, 412379.49996742606)","['FORBES AVE', 'S CRAIG ST']"
25,41,305,"(1356618.5005972534, 412379.49996742606)","['FORBES AVE', 'S CRAIG ST']"
26,27,612,"(1356376.2500975132, 410449.000219509)","['FREW ST', 'BORDER']"
27,26,612,"(1356657.9998620898, 410982.7501362562)","['FREW ST', 'FRANK CURTO DR']"
27,49,937,"(1356657.9998620898, 410982.7501362562)","['FREW ST', 'FRANK CURTO DR']"
27,159,89,"(1356657.9998620898, 410982.7501362562)","['FREW ST', 'FRANK CURTO DR']"
28,29,455,"(1354917.772699505, 409044.47612567246)","['WARD ST', 'BORDER']"
29,28,455,"(1354961.749973759, 409279.99993284047)","['WARD ST', 'ZULEMA ST']"
29,150,217,"(1354961.749973759, 409279.99993284047)","['WARD ST', 'ZULEMA ST']"
29,164,100,"(1354961.749973759, 409279.99993284047)","['WARD ST', 'ZULEMA ST']"
30,31,46,"(1356000.6914654225, 410744.3900486678)","['BOUNDARY ST', 'BORDER']"
30,52,243,"(1356000.6914654225, 410744.3900486678)","['BOUNDARY ST', 'BORDER']"
31,30,46,"(1355968.9999277592, 410710.00035367906)","['BOUNDARY ST', 'YARROW ST']"
31,32,128,"(1355968.9999277592, 410710.00035367906)","['BOUNDARY ST', 'YARROW ST']"
31,131,199,"(1355968.9999277592, 410710.00035367906)","['BOUNDARY ST', 'YARROW ST']"
32,31,128,"(1355871.5001227558, 410631.5001825839)","['YARROW ST', 'S BOUQUET CT', 'YARROW WAY']"
32,83,143,"(1355871.5001227558, 410631.5001825839)","['YARROW ST', 'S BOUQUET CT', 'YARROW WAY']"
32,199,154,"(1355871.5001227558, 410631.5001825839)","['YARROW ST', 'S BOUQUET CT', 'YARROW WAY']"
33,25,676,"(1357294.8516067564, 412397.4690915942)","['FORBES AVE', 'BORDER']"
33,158,898,"(1357294.8516067564, 412397.4690915942)","['FORBES AVE', 'BORDER']"
34,2,261,"(1361554.7499110848, 408083.2503578365)","['MURDOCH RD', 'KAMIN ST', 'GUARINO RD']"
34,38,277,"(1361554.7499110848, 408083.2503578365)","['MURDOCH RD', 'KAMIN ST', 'GUARINO RD']"
34,111,885,"(1361554.7499110848, 408083.2503578365)","['MURDOCH RD', 'KAMIN ST', 'GUARINO RD']"
34,200,414,"(1361554.7499110848, 408083.2503578365)","['MURDOCH RD', 'KAMIN ST', 'GUARINO RD']"
35,36,134,"(1355279.7499939203, 410708.5000285953)","['PIER ST', 'ARGYLE WAY']"
35,77,95,"(1355279.7499939203, 410708.5000285953)","['PIER ST', 'ARGYLE WAY']"
35,105,152,"(1355279.7499939203, 410708.5000285953)","['PIER ST', 'ARGYLE WAY']"
35,201,112,"(1355279.7499939203, 410708.5000285953)","['PIER ST', 'ARGYLE WAY']"
36,35,134,"(1355377.5001265109, 410800.2498450875)","['PIER ST', 'S BOUQUET ST']"
36,108,259,"(1355377.5001265109, 410800.2498450875)","['PIER ST', 'S BOUQUET ST']"
36,139,217,"(1355377.5001265109, 410800.2498450875)","['PIER ST', 'S BOUQUET ST']"
37,38,307,"(1361552.499915585, 408668.5001715869)","['MURDOCH RD', 'RALEIGH ST']"
37,148,286,"(1361552.499915585, 408668.5001715869)","['MURDOCH RD', 'RALEIGH ST']"
37,202,836,"(1361552.499915585, 408668.5001715869)","['MURDOCH RD', 'RALEIGH ST']"
38,34,277,"(1361554.999910593, 408360.7501309216)","['MURDOCH RD', 'BEACON ST']"
38,37,307,"(1361554.999910593, 408360.7501309216)","['MURDOCH RD', 'BEACON ST']"
38,103,1434,"(1361554.999910593, 408360.7501309216)","['MURDOCH RD', 'BEACON ST']"
38,203,412,"(1361554.999910593, 408360.7501309216)","['MURDOCH RD', 'BEACON ST']"
39,2,155,"(1361546.9999265969, 407666.7502065897)","['MURDOCH RD', 'LEATH WAY']"
39,40,139,"(1361546.9999265969, 407666.7502065897)","['MURDOCH RD', 'LEATH WAY']"
39,50,492,"(1361546.9999265969, 407666.7502065897)","['MURDOCH RD', 'LEATH WAY']"
40,39,139,"(1361557.9999045879, 407527.5004850924)","['MURDOCH RD', 'COVODE ST', 'COVODE PL']"
40,149,289,"(1361557.9999045879, 407527.5004850924)","['MURDOCH RD', 'COVODE ST', 'COVODE PL']"
40,204,688,"(1361557.9999045879, 407527.5004850924)","['MURDOCH RD', 'COVODE ST', 'COVODE PL']"
41,25,305,"(1356611.0396541804, 412446.29379709065)","['S CRAIG ST', 'BORDER']"
42,43,166,"(1360921.9998642504, 409611.49992600083)","['DARLINGTON CT', 'BORDER']"
42,92,273,"(1360921.9998642504, 409611.49992600083)","['DARLINGTON CT', 'BORDER']"
43,42,129,"(1361015.2500058413, 409545.25005850196)","['DARLINGTON CT', 'BORDER']"
44,45,136,"(1355400.7500800043, 409414.2503205091)","['SEMPLE ST', 'DAWSON ST']"
44,55,679,"(1355400.7500800043, 409414.2503205091)","['SEMPLE ST', 'DAWSON ST']"
44,62,138,"(1355400.7500800043, 409414.2503205091)","['SEMPLE ST', 'DAWSON ST']"
44,69,279,"(1355400.7500800043, 409414.2503205091)","['SEMPLE ST', 'DAWSON ST']"
45,44,136,"(1355530.7501480877, 409377.50006592274)","['SEMPLE ST', 'BOLAIR WAY']"
45,143,140,"(1355530.7501480877, 409377.50006592274)","['SEMPLE ST', 'BOLAIR WAY']"
45,153,352,"(1355530.7501480877, 409377.50006592274)","['SEMPLE ST', 'BOLAIR WAY']"
46,6,305,"(1357199.750090927, 408859.75011716783)","['OVERLOOK DR', 'PANTHER HOLLOW RD']"
46,47,128,"(1357199.750090927, 408859.75011716783)","['OVERLOOK DR', 'PANTHER HOLLOW RD']"
46,74,351,"(1357199.750090927, 408859.75011716783)","['OVERLOOK DR', 'PANTHER HOLLOW RD']"
46,127,493,"(1357199.750090927, 408859.75011716783)","['OVERLOOK DR', 'PANTHER HOLLOW RD']"
47,5,446,"(1357322.1891505122, 408821.68785734475)","['OVERLOOK DR', 'BORDER']"
47,46,128,"(1357322.1891505122, 408821.68785734475)","['OVERLOOK DR', 'BORDER']"
47,205,6067,"(1357322.1891505122, 408821.68785734475)","['OVERLOOK DR', 'BORDER']"
48,49,400,"(1356993.9998462498, 409971.9998611659)","['PANTHER HOLLOW RD', 'PANTHER HOLLOW BRG']"
48,130,575,"(1356993.9998462498, 409971.9998611659)","['PANTHER HOLLOW RD', 'PANTHER HOLLOW BRG']"
49,10,942,"(1357207.2500759214, 410290.4998803437)","['FRANK CURTO DR', 'PANTHER HOLLOW RD', 'SCHENLEY DR']"
49,27,937,"(1357207.2500759214, 410290.4998803437)","['FRANK CURTO DR', 'PANTHER HOLLOW RD', 'SCHENLEY DR']"
49,48,400,"(1357207.2500759214, 410290.4998803437)","['FRANK CURTO DR', 'PANTHER HOLLOW RD', 'SCHENLEY DR']"
49,159,933,"(1357207.2500759214, 410290.4998803437)","['FRANK CURTO DR', 'PANTHER HOLLOW RD', 'SCHENLEY DR']"
50,2,321,"(1361235.7498929203, 407781.24997758865)","['LEATH WAY', 'HOBART ST']"
50,39,492,"(1361235.7498929203, 407781.24997758865)","['LEATH WAY', 'HOBART ST']"
50,111,281,"(1361235.7498929203, 407781.24997758865)","['LEATH WAY', 'HOBART ST']"
51,13,453,"(1355491.9998975098, 407742.00005608797)","['SWINBURNE ST', 'CHILDS ST', 'EDGEHILL ST']"
51,60,148,"(1355491.9998975098, 407742.00005608797)","['SWINBURNE ST', 'CHILDS ST', 'EDGEHILL ST']"
51,206,560,"(1355491.9998975098, 407742.00005608797)","['SWINBURNE ST', 'CHILDS ST', 'EDGEHILL ST']"
51,207,538,"(1355491.9998975098, 407742.00005608797)","['SWINBURNE ST', 'CHILDS ST', 'EDGEHILL ST']"
52,18,234,"(1356167.249859333, 410921.4999306649)","['JONCAIRE ST', 'BOUNDARY ST', 'S NEVILLE ST']"
52,30,243,"(1356167.249859333, 410921.4999306649)","['JONCAIRE ST', 'BOUNDARY ST', 'S NEVILLE ST']"
52,175,1891,"(1356167.249859333, 410921.4999306649)","['JONCAIRE ST', 'BOUNDARY ST', 'S NEVILLE ST']"
53,14,338,"(1360874.4999592602, 411136.5001568347)","['SQUIRREL HILL AVE', 'PLAINFIELD ST']"
53,54,359,"(1360874.4999592602, 411136.5001568347)","['SQUIRREL HILL AVE', 'PLAINFIELD ST']"
53,57,558,"(1360874.4999592602, 411136.5001568347)","['SQUIRREL HILL AVE', 'PLAINFIELD ST']"
53,64,361,"(1360874.4999592602, 411136.5001568347)","['SQUIRREL HILL AVE', 'PLAINFIELD ST']"
54,53,359,"(1361003.250029847, 410800.9998435825)","['SQUIRREL HILL AVE', 'ALBEMARLE AVE']"
54,87,362,"(1361003.250029847, 410800.9998435825)","['SQUIRREL HILL AVE', 'ALBEMARLE AVE']"
54,161,637,"(1361003.250029847, 410800.9998435825)","['SQUIRREL HILL AVE', 'ALBEMARLE AVE']"
54,208,141,"(1361003.250029847, 410800.9998435825)","['SQUIRREL HILL AVE', 'ALBEMARLE AVE']"
55,44,679,"(1355264.7500239164, 408748.5000115931)","['BLVD OF THE ALLIES', 'DAWSON ST']"
55,56,276,"(1355264.7500239164, 408748.5000115931)","['BLVD OF THE ALLIES', 'DAWSON ST']"
55,119,329,"(1355264.7500239164, 408748.5000115931)","['BLVD OF THE ALLIES', 'DAWSON ST']"
55,180,396,"(1355264.7500239164, 408748.5000115931)","['BLVD OF THE ALLIES', 'DAWSON ST']"
56,12,482,"(1355535.750138089, 408691.500125587)","['PARKVIEW AVE', 'BLVD OF THE ALLIES']"
56,55,276,"(1355535.750138089, 408691.500125587)","['PARKVIEW AVE', 'BLVD OF THE ALLIES']"
56,143,670,"(1355535.750138089, 408691.500125587)","['PARKVIEW AVE', 'BLVD OF THE ALLIES']"
56,162,147,"(1355535.750138089, 408691.500125587)","['PARKVIEW AVE', 'BLVD OF THE ALLIES']"
57,53,558,"(1360670.0000401735, 411656.00010208786)","['SQUIRREL HILL AVE', 'MAYNARD ST']"
57,70,337,"(1360670.0000401735, 411656.00010208786)","['SQUIRREL HILL AVE', 'MAYNARD ST']"
57,109,436,"(1360670.0000401735, 411656.00010208786)","['SQUIRREL HILL AVE', 'MAYNARD ST']"
58,59,482,"(1355241.2500709295, 410294.7498718351)","['OAKLAND AVE', 'BATES ST']"
58,104,288,"(1355241.2500709295, 410294.7498718351)","['OAKLAND AVE', 'BATES ST']"
58,117,154,"(1355241.2500709295, 410294.7498718351)","['OAKLAND AVE', 'BATES ST']"
58,121,233,"(1355241.2500709295, 410294.7498718351)","['OAKLAND AVE', 'BATES ST']"
59,58,482,"(1355587.000035584, 409970.24986466765)","['OAKLAND AVE', 'DAWSON ST', 'OAKLAND WAY']"
59,132,557,"(1355587.000035584, 409970.24986466765)","['OAKLAND AVE', 'DAWSON ST', 'OAKLAND WAY']"
59,137,150,"(1355587.000035584, 409970.24986466765)","['OAKLAND AVE', 'DAWSON ST', 'OAKLAND WAY']"
59,166,150,"(1355587.000035584, 409970.24986466765)","['OAKLAND AVE', 'DAWSON ST', 'OAKLAND WAY']"
60,12,472,"(1355343.9998654276, 407755.50035716593)","['SWINBURNE ST', 'PARKVIEW AVE']"
60,51,148,"(1355343.9998654276, 407755.50035716593)","['SWINBURNE ST', 'PARKVIEW AVE']"
60,144,269,"(1355343.9998654276, 407755.50035716593)","['SWINBURNE ST', 'PARKVIEW AVE']"
60,186,512,"(1355343.9998654276, 407755.50035716593)","['SWINBURNE ST', 'PARKVIEW AVE']"
61,62,182,"(1355086.7500518411, 409476.74986742437)","['SEMPLE ST', 'CABLE PL']"
61,126,213,"(1355086.7500518411, 409476.74986742437)","['SEMPLE ST', 'CABLE PL']"
61,150,84,"(1355086.7500518411, 409476.74986742437)","['SEMPLE ST', 'CABLE PL']"
62,44,138,"(1355265.5000224262, 409441.9999369234)","['SEMPLE ST', 'CABLE WAY']"
62,61,182,"(1355265.5000224262, 409441.9999369234)","['SEMPLE ST', 'CABLE WAY']"
62,114,305,"(1355265.5000224262, 409441.9999369234)","['SEMPLE ST', 'CABLE WAY']"
63,64,906,"(1360208.9999779165, 411850.0000421703)","['MALVERN AVE', 'FAIR OAKS ST']"
63,136,184,"(1360208.9999779165, 411850.0000421703)","['MALVERN AVE', 'FAIR OAKS ST']"
64,3,357,"(1360537.2499775887, 411005.0004198402)","['PLAINFIELD ST', 'MALVERN AVE']"
64,53,361,"(1360537.2499775887, 411005.0004198402)","['PLAINFIELD ST', 'MALVERN AVE']"
64,63,906,"(1360537.2499775887, 411005.0004198402)","['PLAINFIELD ST', 'MALVERN AVE']"
65,4,237,"(1359940.7498582602, 410844.25008517504)","['SCHENLEY RD', 'BORDER']"
65,151,385,"(1359940.7498582602, 410844.25008517504)","['SCHENLEY RD', 'BORDER']"
65,209,272,"(1359940.7498582602, 410844.25008517504)","['SCHENLEY RD', 'BORDER']"
66,19,413,"(1355246.2503890097, 411952.7498366684)","['SCHENLEY DR', 'BIGELOW BLVD', 'FORBES AVE']"
66,67,574,"(1355246.2503890097, 411952.7498366684)","['SCHENLEY DR', 'BIGELOW BLVD', 'FORBES AVE']"
66,181,940,"(1355246.2503890097, 411952.7498366684)","['SCHENLEY DR', 'BIGELOW BLVD', 'FORBES AVE']"
66,210,574,"(1355246.2503890097, 411952.7498366684)","['SCHENLEY DR', 'BIGELOW BLVD', 'FORBES AVE']"
67,66,574,"(1355479.9999215007, 411448.9998599291)","['SCHENLEY DR', 'ROBERTO CLEMENTE DR']"
67,112,371,"(1355479.9999215007, 411448.9998599291)","['SCHENLEY DR', 'ROBERTO CLEMENTE DR']"
67,170,634,"(1355479.9999215007, 411448.9998599291)","['SCHENLEY DR', 'ROBERTO CLEMENTE DR']"
68,4,88,"(1359765.2498811781, 410586.2499449998)","['SCHENLEY RD', 'BORDER']"
68,91,120,"(1359765.2498811781, 410586.2499449998)","['SCHENLEY RD', 'BORDER']"
68,211,175,"(1359765.2498811781, 410586.2499449998)","['SCHENLEY RD', 'BORDER']"
69,44,279,"(1355487.9999055117, 409679.25011858344)","['DAWSON ST', 'ATWOOD ST']"
69,115,189,"(1355487.9999055117, 409679.25011858344)","['DAWSON ST', 'ATWOOD ST']"
69,178,81,"(1355487.9999055117, 409679.25011858344)","['DAWSON ST', 'ATWOOD ST']"
70,8,450,"(1360982.2500718385, 411782.75017666817)","['BENNINGTON AVE', 'MAYNARD ST']"
70,14,565,"(1360982.2500718385, 411782.75017666817)","['BENNINGTON AVE', 'MAYNARD ST']"
70,57,337,"(1360982.2500718385, 411782.75017666817)","['BENNINGTON AVE', 'MAYNARD ST']"
70,163,342,"(1360982.2500718385, 411782.75017666817)","['BENNINGTON AVE', 'MAYNARD ST']"
71,78,109,"(1361612.750123173, 411355.25037550926)","['WOODMONT ST', 'MURDOCH RD']"
71,107,614,"(1361612.750123173, 411355.25037550926)","['WOODMONT ST', 'MURDOCH RD']"
71,212,311,"(1361612.750123173, 411355.25037550926)","['WOODMONT ST', 'MURDOCH RD']"
72,73,225,"(1360036.7499943376, 412054.2502898425)","['ROBIN RD', 'BORDER']"
73,72,225,"(1360244.249907419, 412141.75011484325)","['ROBIN RD', 'BORDER']"
73,136,189,"(1360244.249907419, 412141.75011484325)","['ROBIN RD', 'BORDER']"
73,213,118,"(1360244.249907419, 412141.75011484325)","['ROBIN RD', 'BORDER']"
74,6,255,"(1357534.5000775903, 408940.99995467067)","['BLVD OF THE ALLIES', 'PANTHER HOLLOW RD']"
74,46,351,"(1357534.5000775903, 408940.99995467067)","['BLVD OF THE ALLIES', 'PANTHER HOLLOW RD']"
74,75,119,"(1357534.5000775903, 408940.99995467067)","['BLVD OF THE ALLIES', 'PANTHER HOLLOW RD']"
75,74,119,"(1357632.4998815954, 408873.2500901669)","['BLVD OF THE ALLIES', 'PANTHER HOLLOW RD']"
75,129,600,"(1357632.4998815954, 408873.2500901669)","['BLVD OF THE ALLIES', 'PANTHER HOLLOW RD']"
75,146,2461,"(1357632.4998815954, 408873.2500901669)","['BLVD OF THE ALLIES', 'PANTHER HOLLOW RD']"
76,77,170,"(1355247.2500589192, 410516.00008550286)","['FIBER WAY', 'ERMINE WAY']"
76,105,121,"(1355247.2500589192, 410516.00008550286)","['FIBER WAY', 'ERMINE WAY']"
76,117,137,"(1355247.2500589192, 410516.00008550286)","['FIBER WAY', 'ERMINE WAY']"
77,35,95,"(1355354.2498449236, 410649.00047567487)","['FIBER WAY', 'ARGYLE WAY']"
77,76,170,"(1355354.2498449236, 410649.00047567487)","['FIBER WAY', 'ARGYLE WAY']"
77,167,139,"(1355354.2498449236, 410649.00047567487)","['FIBER WAY', 'ARGYLE WAY']"
78,7,719,"(1361507.0000065863, 411382.2499934286)","['PLAINFIELD ST', 'WOODMONT ST', 'INVERNESS AVE']"
78,14,340,"(1361507.0000065863, 411382.2499934286)","['PLAINFIELD ST', 'WOODMONT ST', 'INVERNESS AVE']"
78,71,109,"(1361507.0000065863, 411382.2499934286)","['PLAINFIELD ST', 'WOODMONT ST', 'INVERNESS AVE']"
78,163,551,"(1361507.0000065863, 411382.2499934286)","['PLAINFIELD ST', 'WOODMONT ST', 'INVERNESS AVE']"
79,80,139,"(1354924.3432244211, 409906.73457175493)","['BATES ST', 'BORDER']"
80,79,139,"(1355008.7498797625, 410010.0004413426)","['BATES ST', 'YORK WAY']"
80,121,133,"(1355008.7498797625, 410010.0004413426)","['BATES ST', 'YORK WAY']"
80,160,813,"(1355008.7498797625, 410010.0004413426)","['BATES ST', 'YORK WAY']"
81,82,724,"(1359855.0000297576, 411120.25018933415)","['GLADSTONE RD', 'BORDER']"
81,174,84,"(1359855.0000297576, 411120.25018933415)","['GLADSTONE RD', 'BORDER']"
82,81,258,"(1359662.7500861734, 410946.9998796731)","['GLADSTONE RD', 'BORDER']"
82,90,453,"(1359662.7500861734, 410946.9998796731)","['GLADSTONE RD', 'BORDER']"
83,17,146,"(1355753.2500311732, 410710.00035367906)","['ISIS WAY', 'YARROW WAY']"
83,32,143,"(1355753.2500311732, 410710.00035367906)","['ISIS WAY', 'YARROW WAY']"
83,135,346,"(1355753.2500311732, 410710.00035367906)","['ISIS WAY', 'YARROW WAY']"
84,85,246,"(1359356.5003705919, 412107.99985425174)","['FORBES AVE', 'BEELER ST']"
84,102,704,"(1359356.5003705919, 412107.99985425174)","['FORBES AVE', 'BEELER ST']"
84,118,521,"(1359356.5003705919, 412107.99985425174)","['FORBES AVE', 'BEELER ST']"
85,0,308,"(1359505.7504001707, 411912.49991717935)","['FORBES AVE', 'TECHVIEW TER']"
85,84,246,"(1359505.7504001707, 411912.49991717935)","['FORBES AVE', 'TECHVIEW TER']"
85,214,542,"(1359505.7504001707, 411912.49991717935)","['FORBES AVE', 'TECHVIEW TER']"
86,22,272,"(1360615.7504767627, 410262.99993534386)","['NORTHUMBERLAND ST', 'FORBES AVE']"
86,87,556,"(1360615.7504767627, 410262.99993534386)","['NORTHUMBERLAND ST', 'FORBES AVE']"
86,91,923,"(1360615.7504767627, 410262.99993534386)","['NORTHUMBERLAND ST', 'FORBES AVE']"
86,161,370,"(1360615.7504767627, 410262.99993534386)","['NORTHUMBERLAND ST', 'FORBES AVE']"
87,15,340,"(1361135.0000944287, 410463.2501910031)","['SQUIRREL HILL AVE', 'NORTHUMBERLAND ST']"
87,54,362,"(1361135.0000944287, 410463.2501910031)","['SQUIRREL HILL AVE', 'NORTHUMBERLAND ST']"
87,86,556,"(1361135.0000944287, 410463.2501910031)","['SQUIRREL HILL AVE', 'NORTHUMBERLAND ST']"
88,215,198,"(1354938.000021264, 408123.99994824827)","['HOLMES PL', 'BORDER']"
