NodeID,ConnectedNodeID,Distance,Coordinates,Intersection_Name
10,78,575,"(1357150.1497964263, 409417.68108792603)","['PANTHER HOLLOW RD', 'BLVD OF THE ALLIES', 'PANTHER HOLLOW BRG']"
11,12,153,"(1355586.0443288386, 410642.7793595046)","['S BOUQUET ST', 'BORDER']"
12,11,153,"(1355674.9998595864, 410577.7502900958)","['S BOUQUET ST', 'DIMLING WAY']"
12,96,120,"(1355674.9998595864, 410577.7502900958)","['S BOUQUET ST', 'DIMLING WAY']"
12,104,236,"(1355674.9998595864, 410577.7502900958)","['S BOUQUET ST', 'DIMLING WAY']"
13,14,121,"(1360921.9998642504, 409611.49992600083)","['DARLINGTON CT', 'BORDER']"
13,56,273,"(1360921.9998642504, 409611.49992600083)","['DARLINGTON CT', 'BORDER']"
14,13,129,"(1361015.2500058413, 409545.25005850196)","['DARLINGTON CT', 'BORDER']"
15,16,361,"(1360537.2499775887, 411005.0004198402)","['PLAINFIELD ST', 'MALVERN AVE']"
15,17,906,"(1360537.2499775887, 411005.0004198402)","['PLAINFIELD ST', 'MALVERN AVE']"
15,31,357,"(1360537.2499775887, 411005.0004198402)","['PLAINFIELD ST', 'MALVERN AVE']"
16,15,361,"(1360874.4999592602, 411136.5001568347)","['PLAINFIELD ST', 'SQUIRREL HILL AVE']"
16,33,338,"(1360874.4999592602, 411136.5001568347)","['PLAINFIELD ST', 'SQUIRREL HILL AVE']"
16,34,359,"(1360874.4999592602, 411136.5001568347)","['PLAINFIELD ST', 'SQUIRREL HILL AVE']"
16,40,558,"(1360874.4999592602, 411136.5001568347)","['PLAINFIELD ST', 'SQUIRREL HILL AVE']"
17,15,906,"(1360240.6341010034, 411762.5543509275)","['MALVERN AVE', 'BORDER']"
18,6,89,"(1356657.9998620898, 410982.7501362562)","['FREW ST', 'FRANK CURTO DR']"
18,52,937,"(1356657.9998620898, 410982.7501362562)","['FREW ST', 'FRANK CURTO DR']"
18,68,612,"(1356657.9998620898, 410982.7501362562)","['FREW ST', 'FRANK CURTO DR']"
19,20,134,"(1355845.2498471737, 409860.7504117489)","['PARKVIEW AVE', 'OAKLAND WAY']"
19,66,129,"(1355845.2498471737, 409860.7504117489)","['PARKVIEW AVE', 'OAKLAND WAY']"
19,105,125,"(1355845.2498471737, 409860.7504117489)","['PARKVIEW AVE', 'OAKLAND WAY']"
19,106,164,"(1355845.2498471737, 409860.7504117489)","['PARKVIEW AVE', 'OAKLAND WAY']"
20,19,134,"(1355719.5000986755, 409908.2499886751)","['OAKLAND WAY', 'JET WAY']"
20,83,153,"(1355719.5000986755, 409908.2499886751)","['OAKLAND WAY', 'JET WAY']"
20,84,150,"(1355719.5000986755, 409908.2499886751)","['OAKLAND WAY', 'JET WAY']"
21,38,259,"(1359450.2498550117, 411531.25002349913)","['ROSELAWN TER', 'MARGARET MORRISON ST']"
21,98,585,"(1359450.2498550117, 411531.25002349913)","['ROSELAWN TER', 'MARGARET MORRISON ST']"
21,107,199,"(1359450.2498550117, 411531.25002349913)","['ROSELAWN TER', 'MARGARET MORRISON ST']"
22,23,183,"(1359361.7500320077, 410744.75028416514)","['NORTHUMBERLAND ST', 'BORDER']"
23,22,183,"(1359494.750094086, 410617.99988150597)","['NORTHUMBERLAND ST', 'GLADSTONE RD']"
23,50,283,"(1359494.750094086, 410617.99988150597)","['NORTHUMBERLAND ST', 'GLADSTONE RD']"
23,60,453,"(1359494.750094086, 410617.99988150597)","['NORTHUMBERLAND ST', 'GLADSTONE RD']"
24,25,406,"(1358007.5001158416, 410617.99988150597)","['SCHENLEY DR', 'W CIRCUIT RD']"
24,52,942,"(1358007.5001158416, 410617.99988150597)","['SCHENLEY DR', 'W CIRCUIT RD']"
24,90,2466,"(1358007.5001158416, 410617.99988150597)","['SCHENLEY DR', 'W CIRCUIT RD']"
25,24,406,"(1358350.0000870079, 410792.49986058474)","['SCHENLEY DR', 'TECH ST']"
25,41,93,"(1358350.0000870079, 410792.49986058474)","['SCHENLEY DR', 'TECH ST']"
25,49,2624,"(1358350.0000870079, 410792.49986058474)","['SCHENLEY DR', 'TECH ST']"
26,27,129,"(1355734.2500691712, 409542.250392586)","['PARKVIEW AVE', 'BOLAIR WAY']"
26,76,204,"(1355734.2500691712, 409542.250392586)","['PARKVIEW AVE', 'BOLAIR WAY']"
26,91,352,"(1355734.2500691712, 409542.250392586)","['PARKVIEW AVE', 'BOLAIR WAY']"
26,108,80,"(1355734.2500691712, 409542.250392586)","['PARKVIEW AVE', 'BOLAIR WAY']"
27,26,129,"(1355775.99998568, 409664.75047567487)","['PARKVIEW AVE', 'OAKLAND SQ']"
27,71,277,"(1355775.99998568, 409664.75047567487)","['PARKVIEW AVE', 'OAKLAND SQ']"
27,109,162,"(1355775.99998568, 409664.75047567487)","['PARKVIEW AVE', 'OAKLAND SQ']"
28,29,143,"(1355753.2500311732, 410710.00035367906)","['YARROW WAY', 'ISIS WAY']"
28,63,146,"(1355753.2500311732, 410710.00035367906)","['YARROW WAY', 'ISIS WAY']"
28,64,346,"(1355753.2500311732, 410710.00035367906)","['YARROW WAY', 'ISIS WAY']"
29,28,143,"(1355871.5001227558, 410631.5001825839)","['YARROW WAY', 'S BOUQUET CT', 'YARROW ST']"
29,44,128,"(1355871.5001227558, 410631.5001825839)","['YARROW WAY', 'S BOUQUET CT', 'YARROW ST']"
29,110,154,"(1355871.5001227558, 410631.5001825839)","['YARROW WAY', 'S BOUQUET CT', 'YARROW ST']"
30,3,2461,"(1359890.9999577552, 408074.00004824996)","['PANTHER HOLLOW RD', 'GREENFIELD RD', 'HOBART RD', 'BARTLETT RD']"
30,77,993,"(1359890.9999577552, 408074.00004824996)","['PANTHER HOLLOW RD', 'GREENFIELD RD', 'HOBART RD', 'BARTLETT RD']"
30,111,277,"(1359890.9999577552, 408074.00004824996)","['PANTHER HOLLOW RD', 'GREENFIELD RD', 'HOBART RD', 'BARTLETT RD']"
30,112,520,"(1359890.9999577552, 408074.00004824996)","['PANTHER HOLLOW RD', 'GREENFIELD RD', 'HOBART RD', 'BARTLETT RD']"
31,8,45,"(1360205.2503135055, 410871.75003017485)","['PLAINFIELD ST', 'FORBES AVE']"
31,15,357,"(1360205.2503135055, 410871.75003017485)","['PLAINFIELD ST', 'FORBES AVE']"
31,32,593,"(1360205.2503135055, 410871.75003017485)","['PLAINFIELD ST', 'FORBES AVE']"
32,31,593,"(1359874.0003198385, 411364.2500294149)","['FORBES AVE', 'NORMLEE PL']"
32,38,352,"(1359874.0003198385, 411364.2500294149)","['FORBES AVE', 'NORMLEE PL']"
32,113,268,"(1359874.0003198385, 411364.2500294149)","['FORBES AVE', 'NORMLEE PL']"
33,16,338,"(1361190.9999824166, 411256.99991583824)","['PLAINFIELD ST', 'BENNINGTON AVE']"
33,88,565,"(1361190.9999824166, 411256.99991583824)","['PLAINFIELD ST', 'BENNINGTON AVE']"
33,114,718,"(1361190.9999824166, 411256.99991583824)","['PLAINFIELD ST', 'BENNINGTON AVE']"
33,115,340,"(1361190.9999824166, 411256.99991583824)","['PLAINFIELD ST', 'BENNINGTON AVE']"
34,16,359,"(1361003.250029847, 410800.9998435825)","['SQUIRREL HILL AVE', 'ALBEMARLE AVE']"
34,37,637,"(1361003.250029847, 410800.9998435825)","['SQUIRREL HILL AVE', 'ALBEMARLE AVE']"
34,53,362,"(1361003.250029847, 410800.9998435825)","['SQUIRREL HILL AVE', 'ALBEMARLE AVE']"
34,116,141,"(1361003.250029847, 410800.9998435825)","['SQUIRREL HILL AVE', 'ALBEMARLE AVE']"
35,1,305,"(1357305.749878928, 409045.50007376075)","['OVERLOOK DR', 'BLVD OF THE ALLIES']"
35,9,400,"(1357305.749878928, 409045.50007376075)","['OVERLOOK DR', 'BLVD OF THE ALLIES']"
35,72,255,"(1357305.749878928, 409045.50007376075)","['OVERLOOK DR', 'BLVD OF THE ALLIES']"
36,93,1370,"(1355942.4999807626, 409304.7498833388)","['JUNO ST', 'BOUNDARY ST']"
36,117,432,"(1355942.4999807626, 409304.7498833388)","['JUNO ST', 'BOUNDARY ST']"
37,8,317,"(1360408.750234589, 410570.49997650087)","['FORBES AVE', 'ALBEMARLE AVE']"
37,34,637,"(1360408.750234589, 410570.49997650087)","['FORBES AVE', 'ALBEMARLE AVE']"
37,51,370,"(1360408.750234589, 410570.49997650087)","['FORBES AVE', 'ALBEMARLE AVE']"
38,21,259,"(1359677.0003857613, 411656.5001010895)","['MARGARET MORRISON ST', 'FORBES AVE']"
38,32,352,"(1359677.0003857613, 411656.5001010895)","['MARGARET MORRISON ST', 'FORBES AVE']"
38,59,308,"(1359677.0003857613, 411656.5001010895)","['MARGARET MORRISON ST', 'FORBES AVE']"
39,40,436,"(1360628.6861464232, 411759.59832008183)","['SQUIRREL HILL AVE', 'BORDER']"
40,16,558,"(1360670.0000401735, 411656.00010208786)","['SQUIRREL HILL AVE', 'MAYNARD ST']"
40,39,436,"(1360670.0000401735, 411656.00010208786)","['SQUIRREL HILL AVE', 'MAYNARD ST']"
40,118,337,"(1360670.0000401735, 411656.00010208786)","['SQUIRREL HILL AVE', 'MAYNARD ST']"
41,25,93,"(1358384.7500175089, 410879.2500151694)","['TECH ST', 'FREW ST']"
41,42,503,"(1358384.7500175089, 410879.2500151694)","['TECH ST', 'FREW ST']"
41,43,1414,"(1358384.7500175089, 410879.2500151694)","['TECH ST', 'FREW ST']"
41,119,417,"(1358384.7500175089, 410879.2500151694)","['TECH ST', 'FREW ST']"
42,41,503,"(1358565.9999830872, 411348.0003900081)","['TECH ST', 'MARGARET MORRISON ST']"
42,98,380,"(1358565.9999830872, 411348.0003900081)","['TECH ST', 'MARGARET MORRISON ST']"
42,101,385,"(1358565.9999830872, 411348.0003900081)","['TECH ST', 'MARGARET MORRISON ST']"
43,6,411,"(1357033.8547534198, 411292.8167733401)","['FREW ST', 'HAMERSCHLAG DR']"
43,41,1414,"(1357033.8547534198, 411292.8167733401)","['FREW ST', 'HAMERSCHLAG DR']"
43,100,1978,"(1357033.8547534198, 411292.8167733401)","['FREW ST', 'HAMERSCHLAG DR']"
44,29,128,"(1355968.9999277592, 410710.00035367906)","['YARROW ST', 'BOUNDARY ST']"
44,65,46,"(1355968.9999277592, 410710.00035367906)","['YARROW ST', 'BOUNDARY ST']"
44,93,199,"(1355968.9999277592, 410710.00035367906)","['YARROW ST', 'BOUNDARY ST']"
45,46,1891,"(1356789.8821442574, 411788.8400595039)","['S NEVILLE ST', 'BORDER']"
46,45,1891,"(1356167.249859333, 410921.4999306649)","['S NEVILLE ST', 'BOUNDARY ST', 'JONCAIRE ST']"
46,57,234,"(1356167.249859333, 410921.4999306649)","['S NEVILLE ST', 'BOUNDARY ST', 'JONCAIRE ST']"
46,65,243,"(1356167.249859333, 410921.4999306649)","['S NEVILLE ST', 'BOUNDARY ST', 'JONCAIRE ST']"
47,48,250,"(1360765.250177756, 410035.50006225705)","['FORBES AVE', 'AYLESBORO AVE']"
47,51,272,"(1360765.250177756, 410035.50006225705)","['FORBES AVE', 'AYLESBORO AVE']"
47,120,806,"(1360765.250177756, 410035.50006225705)","['FORBES AVE', 'AYLESBORO AVE']"
48,47,250,"(1360889.0005864203, 409818.49984009564)","['FORBES AVE', 'SCHENLEY DR']"
48,49,263,"(1360889.0005864203, 409818.49984009564)","['FORBES AVE', 'SCHENLEY DR']"
48,121,656,"(1360889.0005864203, 409818.49984009564)","['FORBES AVE', 'SCHENLEY DR']"
49,25,2624,"(1360626.2501276731, 409826.50015217066)","['SCHENLEY DR', 'DARLINGTON RD']"
49,48,263,"(1360626.2501276731, 409826.50015217066)","['SCHENLEY DR', 'DARLINGTON RD']"
49,56,252,"(1360626.2501276731, 409826.50015217066)","['SCHENLEY DR', 'DARLINGTON RD']"
50,23,283,"(1359729.9999516755, 410471.0001755059)","['NORTHUMBERLAND ST', 'SCHENLEY RD']"
50,51,923,"(1359729.9999516755, 410471.0001755059)","['NORTHUMBERLAND ST', 'SCHENLEY RD']"
50,54,120,"(1359729.9999516755, 410471.0001755059)","['NORTHUMBERLAND ST', 'SCHENLEY RD']"
51,37,370,"(1360615.7504767627, 410262.99993534386)","['FORBES AVE', 'NORTHUMBERLAND ST']"
51,47,272,"(1360615.7504767627, 410262.99993534386)","['FORBES AVE', 'NORTHUMBERLAND ST']"
51,50,923,"(1360615.7504767627, 410262.99993534386)","['FORBES AVE', 'NORTHUMBERLAND ST']"
51,53,556,"(1360615.7504767627, 410262.99993534386)","['FORBES AVE', 'NORTHUMBERLAND ST']"
52,6,933,"(1357207.2500759214, 410290.4998803437)","['SCHENLEY DR', 'FRANK CURTO DR', 'PANTHER HOLLOW RD']"
52,18,937,"(1357207.2500759214, 410290.4998803437)","['SCHENLEY DR', 'FRANK CURTO DR', 'PANTHER HOLLOW RD']"
52,24,942,"(1357207.2500759214, 410290.4998803437)","['SCHENLEY DR', 'FRANK CURTO DR', 'PANTHER HOLLOW RD']"
52,78,400,"(1357207.2500759214, 410290.4998803437)","['SCHENLEY DR', 'FRANK CURTO DR', 'PANTHER HOLLOW RD']"
53,34,362,"(1361135.0000944287, 410463.2501910031)","['SQUIRREL HILL AVE', 'NORTHUMBERLAND ST']"
53,51,556,"(1361135.0000944287, 410463.2501910031)","['SQUIRREL HILL AVE', 'NORTHUMBERLAND ST']"
53,122,340,"(1361135.0000944287, 410463.2501910031)","['SQUIRREL HILL AVE', 'NORTHUMBERLAND ST']"
54,7,88,"(1359765.2498811781, 410586.2499449998)","['SCHENLEY RD', 'BORDER']"
54,50,120,"(1359765.2498811781, 410586.2499449998)","['SCHENLEY RD', 'BORDER']"
54,123,175,"(1359765.2498811781, 410586.2499449998)","['SCHENLEY RD', 'BORDER']"
55,5,371,"(1355593.3851934224, 411606.04777416587)","['SCHENLEY DR', 'BORDER']"
56,13,273,"(1360651.7500766665, 409576.4999960065)","['DARLINGTON RD', 'DARLINGTON CT']"
56,49,252,"(1360651.7500766665, 409576.4999960065)","['DARLINGTON RD', 'DARLINGTON CT']"
56,92,518,"(1360651.7500766665, 409576.4999960065)","['DARLINGTON RD', 'DARLINGTON CT']"
57,46,234,"(1355933.7499982566, 410935.7499021739)","['JONCAIRE ST', 'ISIS WAY']"
57,62,422,"(1355933.7499982566, 410935.7499021739)","['JONCAIRE ST', 'ISIS WAY']"
57,63,142,"(1355933.7499982566, 410935.7499021739)","['JONCAIRE ST', 'ISIS WAY']"
58,124,542,"(1359814.5945987552, 411765.79942317307)","['TECHVIEW TER', 'BORDER']"
59,38,308,"(1359602.117333427, 411767.41818633676)","['FORBES AVE', 'BORDER']"
60,23,453,"(1359662.7500861734, 410946.9998796731)","['GLADSTONE RD', 'BORDER']"
60,61,258,"(1359662.7500861734, 410946.9998796731)","['GLADSTONE RD', 'BORDER']"
61,60,724,"(1359855.0000297576, 411120.25018933415)","['GLADSTONE RD', 'BORDER']"
61,70,84,"(1359855.0000297576, 411120.25018933415)","['GLADSTONE RD', 'BORDER']"
62,57,422,"(1355588.3747047633, 410948.5707426667)","['JONCAIRE ST', 'BORDER']"
63,28,146,"(1355845.8997802585, 410823.95649059117)","['ISIS WAY', 'BORDER']"
63,57,142,"(1355845.8997802585, 410823.95649059117)","['ISIS WAY', 'BORDER']"
64,28,346,"(1355587.8996400833, 410886.2178490013)","['YARROW WAY', 'BORDER']"
65,44,46,"(1356000.6914654225, 410744.3900486678)","['BOUNDARY ST', 'BORDER']"
65,46,243,"(1356000.6914654225, 410744.3900486678)","['BOUNDARY ST', 'BORDER']"
66,19,129,"(1355805.462853253, 409737.0200161785)","['PARKVIEW AVE', 'OAKLAND SQ']"
66,69,280,"(1355805.462853253, 409737.0200161785)","['PARKVIEW AVE', 'OAKLAND SQ']"
66,109,158,"(1355805.462853253, 409737.0200161785)","['PARKVIEW AVE', 'OAKLAND SQ']"
67,125,1434,"(1360608.1156495064, 408040.6159286797)","['BEACON ST', 'BORDER']"
68,18,612,"(1356376.2500975132, 410449.000219509)","['FREW ST', 'BORDER']"
69,66,280,"(1355579.729380846, 409814.0608725846)","['OAKLAND SQ', 'BORDER']"
70,61,84,"(1359907.2499252558, 411053.4999947548)","['GLADSTONE RD', 'BORDER']"
71,27,277,"(1355579.116193086, 409733.634524256)","['OAKLAND SQ', 'BORDER']"
72,1,351,"(1357534.5000775903, 408940.99995467067)","['BLVD OF THE ALLIES', 'PANTHER HOLLOW RD']"
72,3,119,"(1357534.5000775903, 408940.99995467067)","['BLVD OF THE ALLIES', 'PANTHER HOLLOW RD']"
72,35,255,"(1357534.5000775903, 408940.99995467067)","['BLVD OF THE ALLIES', 'PANTHER HOLLOW RD']"
73,74,146,"(1355579.5000505894, 408186.50047941506)","['EDGEHILL ST', 'COLLINSON PL']"
73,94,453,"(1355579.5000505894, 408186.50047941506)","['EDGEHILL ST', 'COLLINSON PL']"
73,126,99,"(1355579.5000505894, 408186.50047941506)","['EDGEHILL ST', 'COLLINSON PL']"
74,73,146,"(1355567.3475158364, 408189.26786233485)","['COLLINSON PL', 'BORDER']"
75,76,670,"(1355572.5456681699, 408871.39740358293)","['PARKVIEW AVE', 'BORDER']"
76,26,204,"(1355668.2498730868, 409349.25012242794)","['PARKVIEW AVE', 'SEMPLE ST']"
76,75,670,"(1355668.2498730868, 409349.25012242794)","['PARKVIEW AVE', 'SEMPLE ST']"
76,85,140,"(1355668.2498730868, 409349.25012242794)","['PARKVIEW AVE', 'SEMPLE ST']"
77,30,993,"(1360678.1827665865, 408569.01710283756)","['BARTLETT RD', 'BARTLETT ST', 'SERPENTINE DR']"
77,82,1400,"(1360678.1827665865, 408569.01710283756)","['BARTLETT RD', 'BARTLETT ST', 'SERPENTINE DR']"
77,127,955,"(1360678.1827665865, 408569.01710283756)","['BARTLETT RD', 'BARTLETT ST', 'SERPENTINE DR']"
78,10,575,"(1356993.9998462498, 409971.9998611659)","['PANTHER HOLLOW BRG', 'PANTHER HOLLOW RD']"
78,52,400,"(1356993.9998462498, 409971.9998611659)","['PANTHER HOLLOW BRG', 'PANTHER HOLLOW RD']"
79,9,424,"(1356542.7500925958, 408786.2502641678)","['BLVD OF THE ALLIES', 'BORDER']"
79,81,866,"(1356542.7500925958, 408786.2502641678)","['BLVD OF THE ALLIES', 'BORDER']"
80,81,147,"(1355571.1440961808, 408687.4551861733)","['BLVD OF THE ALLIES', 'BORDER']"
81,79,866,"(1355682.2498450875, 408683.25047017634)","['BLVD OF THE ALLIES', 'BORDER']"
81,80,147,"(1355682.2498450875, 408683.25047017634)","['BLVD OF THE ALLIES', 'BORDER']"
82,77,1400,"(1360337.50004901, 408815.9998765886)","['SERPENTINE DR', 'E CIRCUIT RD']"
82,90,2597,"(1360337.50004901, 408815.9998765886)","['SERPENTINE DR', 'E CIRCUIT RD']"
82,92,504,"(1360337.50004901, 408815.9998765886)","['SERPENTINE DR', 'E CIRCUIT RD']"
83,20,153,"(1355768.5000006706, 410054.00002525747)","['JET WAY', 'BORDER']"
84,20,150,"(1355587.000035584, 409970.24986466765)","['OAKLAND WAY', 'DAWSON ST', 'OAKLAND AVE']"
84,86,150,"(1355587.000035584, 409970.24986466765)","['OAKLAND WAY', 'DAWSON ST', 'OAKLAND AVE']"
84,96,557,"(1355587.000035584, 409970.24986466765)","['OAKLAND WAY', 'DAWSON ST', 'OAKLAND AVE']"
84,99,482,"(1355587.000035584, 409970.24986466765)","['OAKLAND WAY', 'DAWSON ST', 'OAKLAND AVE']"
85,76,140,"(1355576.328797087, 409367.8317781687)","['SEMPLE ST', 'BORDER']"
86,84,150,"(1355580.7789194286, 409951.81715875864)","['DAWSON ST', 'BORDER']"
87,1,128,"(1357322.1891505122, 408821.68785734475)","['OVERLOOK DR', 'BORDER']"
87,9,446,"(1357322.1891505122, 408821.68785734475)","['OVERLOOK DR', 'BORDER']"
87,128,6067,"(1357322.1891505122, 408821.68785734475)","['OVERLOOK DR', 'BORDER']"
88,33,565,"(1360993.0531998426, 411756.8227350861)","['BENNINGTON AVE', 'BORDER']"
89,129,6067,"(1358718.6072894186, 408055.00861641765)","['OVERLOOK DR', 'BORDER']"
90,24,2466,"(1358663.7501156777, 409921.7499616742)","['W CIRCUIT RD', 'E CIRCUIT RD']"
90,82,2597,"(1358663.7501156777, 409921.7499616742)","['W CIRCUIT RD', 'E CIRCUIT RD']"
91,26,352,"(1355577.3826007545, 409506.11726275086)","['BOLAIR WAY', 'BORDER']"
92,56,518,"(1360739.7499006689, 409065.7500332594)","['DARLINGTON RD', 'E CIRCUIT RD']"
92,82,504,"(1360739.7499006689, 409065.7500332594)","['DARLINGTON RD', 'E CIRCUIT RD']"
92,130,880,"(1360739.7499006689, 409065.7500332594)","['DARLINGTON RD', 'E CIRCUIT RD']"
93,36,1370,"(1356037.0001198351, 410522.50007250905)","['BOUNDARY ST', 'DIULUS WAY']"
93,44,199,"(1356037.0001198351, 410522.50007250905)","['BOUNDARY ST', 'DIULUS WAY']"
93,97,134,"(1356037.0001198351, 410522.50007250905)","['BOUNDARY ST', 'DIULUS WAY']"
94,73,453,"(1355566.8442360014, 408123.22107842565)","['EDGEHILL ST', 'BORDER']"
95,5,432,"(1355729.1099875867, 411796.9204239249)","['SCHENLEY DR EXT', 'BORDER']"
96,12,120,"(1355765.000007674, 410498.7504480928)","['S BOUQUET ST', 'DAWSON ST', 'DIULUS WAY']"
96,84,557,"(1355765.000007674, 410498.7504480928)","['S BOUQUET ST', 'DAWSON ST', 'DIULUS WAY']"
96,97,152,"(1355765.000007674, 410498.7504480928)","['S BOUQUET ST', 'DAWSON ST', 'DIULUS WAY']"
97,93,134,"(1355912.0295692533, 410472.0382311791)","['DIULUS WAY', 'BORDER']"
97,96,152,"(1355912.0295692533, 410472.0382311791)","['DIULUS WAY', 'BORDER']"
98,21,585,"(1358931.0002373457, 411261.2830437571)","['MARGARET MORRISON ST', 'SKIBO DR']"
98,42,380,"(1358931.0002373457, 411261.2830437571)","['MARGARET MORRISON ST', 'SKIBO DR']"
98,131,475,"(1358931.0002373457, 411261.2830437571)","['MARGARET MORRISON ST', 'SKIBO DR']"
99,84,482,"(1355581.0213730037, 409983.61433926225)","['OAKLAND AVE', 'BORDER']"
100,43,1978,"(1357106.5806578398, 411786.42766276)","['HAMERSCHLAG DR', 'BORDER']"
101,42,385,"(1358199.100126341, 411464.74785992503)","['MARGARET MORRISON ST', 'BORDER']"
102,0,272,"(1360053.9999598414, 410624.500196591)","['SCHENLEY RD', 'BORDER']"
103,7,409,"(1360183.5000289232, 410550.2500170022)","['SCHENLEY RD', 'BORDER']"
104,12,236,"(1355584.6368513405, 410458.0615530908)","['DIMLING WAY', 'BORDER']"
105,19,125,"(1355888.0000897497, 409978.50017625093)","['PARKVIEW AVE', 'BORDER']"
106,19,164,"(1355999.749866262, 409804.24986858666)","['OAKLAND WAY', 'BORDER']"
107,21,199,"(1359542.7499980927, 411354.75037650764)","['ROSELAWN TER', 'BORDER']"
108,26,80,"(1355808.7499201745, 409512.00012500584)","['BOLAIR WAY', 'BORDER']"
109,27,162,"(1355918.191630423, 409656.20324867964)","['OAKLAND SQ', 'BORDER']"
109,66,158,"(1355918.191630423, 409656.20324867964)","['OAKLAND SQ', 'BORDER']"
110,29,154,"(1355757.521348089, 410634.9601494223)","['S BOUQUET CT', 'BORDER']"
111,30,277,"(1359646.2425732613, 408047.9426856786)","['GREENFIELD RD', 'BORDER']"
112,30,520,"(1359915.6436092556, 408045.89052441716)","['HOBART RD', 'BORDER']"
113,32,268,"(1360097.4998728335, 411512.25038959086)","['NORMLEE PL', 'BORDER']"
114,33,718,"(1361197.3155865967, 411241.0609713346)","['BENNINGTON AVE', 'BORDER']"
115,33,340,"(1361197.4560062587, 411259.5084410012)","['PLAINFIELD ST', 'BORDER']"
116,34,141,"(1361134.0000964254, 410855.00006367266)","['ALBEMARLE AVE', 'BORDER']"
