NodeID,ConnectedNodeID,Distance,Coordinates,Intersection_Name
35,376,514,"(1352649.7500045896, 411574.74993650615)","['TERRACE ST', 'DARRAGH ST']"
36,37,1077,"(1354222.7501394302, 407045.25046533346)","['I376 WB TO BATES ST RAMP', 'BORDER']"
37,36,1077,"(1353760.5000796765, 408014.9998381734)","['I376 WB TO BATES ST RAMP', 'BATES ST']"
37,62,212,"(1353760.5000796765, 408014.9998381734)","['I376 WB TO BATES ST RAMP', 'BATES ST']"
37,822,51,"(1353760.5000796765, 408014.9998381734)","['I376 WB TO BATES ST RAMP', 'BATES ST']"
38,39,563,"(1354038.4998517632, 411631.5001510829)","['DESOTO ST', 'OAKLAND AVE', '5TH AVE']"
38,118,234,"(1354038.4998517632, 411631.5001510829)","['DESOTO ST', 'OAKLAND AVE', '5TH AVE']"
38,353,159,"(1354038.4998517632, 411631.5001510829)","['DESOTO ST', 'OAKLAND AVE', '5TH AVE']"
38,636,344,"(1354038.4998517632, 411631.5001510829)","['DESOTO ST', 'OAKLAND AVE', '5TH AVE']"
39,38,563,"(1353562.7501470894, 411928.749884665)","['DESOTO ST', 'VICTORIA ST']"
39,348,97,"(1353562.7501470894, 411928.749884665)","['DESOTO ST', 'VICTORIA ST']"
39,427,532,"(1353562.7501470894, 411928.749884665)","['DESOTO ST', 'VICTORIA ST']"
40,41,96,"(1354746.000077173, 408173.25017784536)","['WARD ST', 'HOLMES PL']"
40,839,460,"(1354746.000077173, 408173.25017784536)","['WARD ST', 'HOLMES PL']"
40,852,198,"(1354746.000077173, 408173.25017784536)","['WARD ST', 'HOLMES PL']"
41,40,96,"(1354765.0000391752, 408268.24998784065)","['WARD ST', 'CATO ST']"
41,604,41,"(1354765.0000391752, 408268.24998784065)","['WARD ST', 'CATO ST']"
41,605,200,"(1354765.0000391752, 408268.24998784065)","['WARD ST', 'CATO ST']"
42,43,433,"(1352795.7500406802, 408899.50003767014)","['JOE HAMMER SQ', 'OPHELIA ST']"
42,127,233,"(1352795.7500406802, 408899.50003767014)","['JOE HAMMER SQ', 'OPHELIA ST']"
42,578,218,"(1352795.7500406802, 408899.50003767014)","['JOE HAMMER SQ', 'OPHELIA ST']"
43,42,433,"(1353014.2499317527, 409272.99994683266)","['JOE HAMMER SQ', 'CRAFT AVE']"
43,128,232,"(1353014.2499317527, 409272.99994683266)","['JOE HAMMER SQ', 'CRAFT AVE']"
43,774,83,"(1353014.2499317527, 409272.99994683266)","['JOE HAMMER SQ', 'CRAFT AVE']"
44,45,510,"(1356920.749992758, 408969.7498971671)","['BLVD OF THE ALLIES', 'OVERLOOK DR']"
44,400,400,"(1356920.749992758, 408969.7498971671)","['BLVD OF THE ALLIES', 'OVERLOOK DR']"
44,601,424,"(1356920.749992758, 408969.7498971671)","['BLVD OF THE ALLIES', 'OVERLOOK DR']"
44,661,446,"(1356920.749992758, 408969.7498971671)","['BLVD OF THE ALLIES', 'OVERLOOK DR']"
45,10,114,"(1357150.1497964263, 409417.68108792603)","['PANTHER HOLLOW RD', 'BLVD OF THE ALLIES', 'PANTHER HOLLOW BRG']"
45,16,133,"(1357150.1497964263, 409417.68108792603)","['PANTHER HOLLOW RD', 'BLVD OF THE ALLIES', 'PANTHER HOLLOW BRG']"
45,44,510,"(1357150.1497964263, 409417.68108792603)","['PANTHER HOLLOW RD', 'BLVD OF THE ALLIES', 'PANTHER HOLLOW BRG']"
45,596,575,"(1357150.1497964263, 409417.68108792603)","['PANTHER HOLLOW RD', 'BLVD OF THE ALLIES', 'PANTHER HOLLOW BRG']"
46,31,110,"(1362559.4759200066, 405348.2476257533)","['BEECHWOOD BLVD', 'MONITOR ST']"
46,47,185,"(1362559.4759200066, 405348.2476257533)","['BEECHWOOD BLVD', 'MONITOR ST']"
46,64,222,"(1362559.4759200066, 405348.2476257533)","['BEECHWOOD BLVD', 'MONITOR ST']"
46,843,701,"(1362559.4759200066, 405348.2476257533)","['BEECHWOOD BLVD', 'MONITOR ST']"
47,29,156,"(1362616.9361069202, 405522.47365525365)","['BEECHWOOD BLVD', 'MONITOR ST']"
47,46,185,"(1362616.9361069202, 405522.47365525365)","['BEECHWOOD BLVD', 'MONITOR ST']"
47,79,1126,"(1362616.9361069202, 405522.47365525365)","['BEECHWOOD BLVD', 'MONITOR ST']"
48,20,179,"(1355003.9998892546, 409493.25049059093)","['SEMPLE ST', 'WARD ST']"
48,547,84,"(1355003.9998892546, 409493.25049059093)","['SEMPLE ST', 'WARD ST']"
48,563,217,"(1355003.9998892546, 409493.25049059093)","['SEMPLE ST', 'WARD ST']"
49,50,338,"(1354279.2500264198, 409646.7501835823)","['ALLEY', 'BORDER']"
50,49,338,"(1354528.7498555034, 409701.2500745952)","['ALLEY', 'MCKEE PL']"
50,460,726,"(1354528.7498555034, 409701.2500745952)","['ALLEY', 'MCKEE PL']"
50,478,176,"(1354528.7498555034, 409701.2500745952)","['ALLEY', 'MCKEE PL']"
51,180,146,"(1356952.4999292642, 406344.249898836)","['NAYLOR ST', 'WHITTAKER ST']"
51,887,411,"(1356952.4999292642, 406344.249898836)","['NAYLOR ST', 'WHITTAKER ST']"
52,60,211,"(1363816.749980256, 406027.249876678)","['MORROWFIELD AVE', 'IKON WAY']"
52,450,173,"(1363816.749980256, 406027.249876678)","['MORROWFIELD AVE', 'IKON WAY']"
52,888,617,"(1363816.749980256, 406027.249876678)","['MORROWFIELD AVE', 'IKON WAY']"
53,54,732,"(1359576.249931097, 406768.25003509223)","['GREENFIELD BRG', 'POCUSSET ST', 'GREENFIELD RD']"
53,186,1425,"(1359576.249931097, 406768.25003509223)","['GREENFIELD BRG', 'POCUSSET ST', 'GREENFIELD RD']"
53,358,1846,"(1359576.249931097, 406768.25003509223)","['GREENFIELD BRG', 'POCUSSET ST', 'GREENFIELD RD']"
54,25,126,"(1359278.2498709261, 406098.7500617504)","['GREENFIELD BRG', 'ALGER ST']"
54,53,732,"(1359278.2498709261, 406098.7500617504)","['GREENFIELD BRG', 'ALGER ST']"
54,882,140,"(1359278.2498709261, 406098.7500617504)","['GREENFIELD BRG', 'ALGER ST']"
55,56,927,"(1355500.2498810142, 405292.7500333339)","['SALINE ST', 'GREENFIELD AVE', 'IRVINE ST']"
55,57,255,"(1355500.2498810142, 405292.7500333339)","['SALINE ST', 'GREENFIELD AVE', 'IRVINE ST']"
55,436,678,"(1355500.2498810142, 405292.7500333339)","['SALINE ST', 'GREENFIELD AVE', 'IRVINE ST']"
55,889,1353,"(1355500.2498810142, 405292.7500333339)","['SALINE ST', 'GREENFIELD AVE', 'IRVINE ST']"
56,55,927,"(1356041.750110343, 405957.5003442615)","['SALINE ST', 'ACORN ST']"
56,182,180,"(1356041.750110343, 405957.5003442615)","['SALINE ST', 'ACORN ST']"
56,864,346,"(1356041.750110343, 405957.5003442615)","['SALINE ST', 'ACORN ST']"
57,55,255,"(1355245.500062421, 405283.0003809184)","['2ND AVE', 'GREENFIELD AVE']"
57,739,444,"(1355245.500062421, 405283.0003809184)","['2ND AVE', 'GREENFIELD AVE']"
57,890,2769,"(1355245.500062421, 405283.0003809184)","['2ND AVE', 'GREENFIELD AVE']"
58,59,502,"(1363125.2500509173, 406160.2502668351)","['MORROWFIELD AVE', 'MAEBURN RD']"
58,85,212,"(1363125.2500509173, 406160.2502668351)","['MORROWFIELD AVE', 'MAEBURN RD']"
58,467,460,"(1363125.2500509173, 406160.2502668351)","['MORROWFIELD AVE', 'MAEBURN RD']"
59,58,502,"(1363596.7500921786, 405985.7502877563)","['MORROWFIELD AVE', 'SHADY AVE']"
59,391,218,"(1363596.7500921786, 405985.7502877563)","['MORROWFIELD AVE', 'SHADY AVE']"
59,450,123,"(1363596.7500921786, 405985.7502877563)","['MORROWFIELD AVE', 'SHADY AVE']"
60,52,211,"(1363746.7501202524, 405827.7499475926)","['IKON WAY', 'INEZ WAY']"
60,90,186,"(1363746.7501202524, 405827.7499475926)","['IKON WAY', 'INEZ WAY']"
60,891,617,"(1363746.7501202524, 405827.7499475926)","['IKON WAY', 'INEZ WAY']"
61,62,472,"(1353659.2499540895, 408252.00034841895)","['HODGE ST', 'BORDER']"
61,857,203,"(1353659.2499540895, 408252.00034841895)","['HODGE ST', 'BORDER']"
61,892,208,"(1353659.2499540895, 408252.00034841895)","['HODGE ST', 'BORDER']"
62,37,212,"(1353707.2498580962, 407811.7499165833)","['HODGE ST', 'BATES ST TO I376 EB RAMP', 'BATES ST']"
62,61,472,"(1353707.2498580962, 407811.7499165833)","['HODGE ST', 'BATES ST TO I376 EB RAMP', 'BATES ST']"
62,87,251,"(1353707.2498580962, 407811.7499165833)","['HODGE ST', 'BATES ST TO I376 EB RAMP', 'BATES ST']"
62,893,1278,"(1353707.2498580962, 407811.7499165833)","['HODGE ST', 'BATES ST TO I376 EB RAMP', 'BATES ST']"
63,4,121,"(1359253.4999204278, 405837.74992759526)","['RONALD ST', 'DONEGAL WAY']"
63,25,142,"(1359253.4999204278, 405837.74992759526)","['RONALD ST', 'DONEGAL WAY']"
63,716,326,"(1359253.4999204278, 405837.74992759526)","['RONALD ST', 'DONEGAL WAY']"
64,46,222,"(1362479.5000300854, 405151.25031633675)","['BEECHWOOD BLVD', 'BORDER']"
64,318,85,"(1362479.5000300854, 405151.25031633675)","['BEECHWOOD BLVD', 'BORDER']"
65,66,153,"(1355551.0001075864, 410668.50010858476)","['S BOUQUET ST', 'BATES ST']"
65,402,217,"(1355551.0001075864, 410668.50010858476)","['S BOUQUET ST', 'BATES ST']"
65,454,137,"(1355551.0001075864, 410668.50010858476)","['S BOUQUET ST', 'BATES ST']"
66,65,153,"(1355674.9998595864, 410577.7502900958)","['S BOUQUET ST', 'DIMLING WAY']"
66,820,120,"(1355674.9998595864, 410577.7502900958)","['S BOUQUET ST', 'DIMLING WAY']"
66,894,236,"(1355674.9998595864, 410577.7502900958)","['S BOUQUET ST', 'DIMLING WAY']"
67,68,571,"(1357309.4998714179, 414113.5004364252)","['ELLSWORTH AVE', 'ELLSWORTH TER']"
67,69,161,"(1357309.4998714179, 414113.5004364252)","['ELLSWORTH AVE', 'ELLSWORTH TER']"
67,895,205,"(1357309.4998714179, 414113.5004364252)","['ELLSWORTH AVE', 'ELLSWORTH TER']"
68,67,571,"(1357683.2501081675, 414544.2502310872)","['ELLSWORTH AVE', 'DEVONSHIRE ST']"
68,144,570,"(1357683.2501081675, 414544.2502310872)","['ELLSWORTH AVE', 'DEVONSHIRE ST']"
68,225,357,"(1357683.2501081675, 414544.2502310872)","['ELLSWORTH AVE', 'DEVONSHIRE ST']"
68,497,1186,"(1357683.2501081675, 414544.2502310872)","['ELLSWORTH AVE', 'DEVONSHIRE ST']"
69,67,161,"(1357205.2500799298, 413990.50002625585)","['ELLSWORTH AVE', 'CLYDE ST']"
69,246,437,"(1357205.2500799298, 413990.50002625585)","['ELLSWORTH AVE', 'CLYDE ST']"
69,379,770,"(1357205.2500799298, 413990.50002625585)","['ELLSWORTH AVE', 'CLYDE ST']"
70,525,628,"(1361710.6485494226, 413587.64715741575)","['MAPLE HEIGHTS CT', 'MAPLE HEIGHTS RD']"
70,853,298,"(1361710.6485494226, 413587.64715741575)","['MAPLE HEIGHTS CT', 'MAPLE HEIGHTS RD']"
70,896,194,"(1361710.6485494226, 413587.64715741575)","['MAPLE HEIGHTS CT', 'MAPLE HEIGHTS RD']"
71,691,157,"(1359082.4999343455, 406015.99989917874)","['ALGER ST', 'EXPOSITION WAY']"
71,882,77,"(1359082.4999343455, 406015.99989917874)","['ALGER ST', 'EXPOSITION WAY']"
71,897,293,"(1359082.4999343455, 406015.99989917874)","['ALGER ST', 'EXPOSITION WAY']"
72,73,246,"(1358920.749929756, 405670.749933511)","['GREENFIELD AVE', 'WINTERBURN AVE']"
72,633,133,"(1358920.749929756, 405670.749933511)","['GREENFIELD AVE', 'WINTERBURN AVE']"
72,716,178,"(1358920.749929756, 405670.749933511)","['GREENFIELD AVE', 'WINTERBURN AVE']"
72,727,87,"(1358920.749929756, 405670.749933511)","['GREENFIELD AVE', 'WINTERBURN AVE']"
73,4,115,"(1359163.2501009256, 405674.2499265075)","['GREENFIELD AVE', 'BORDER']"
73,5,184,"(1359163.2501009256, 405674.2499265075)","['GREENFIELD AVE', 'BORDER']"
73,72,246,"(1359163.2501009256, 405674.2499265075)","['GREENFIELD AVE', 'BORDER']"
74,75,383,"(1352396.5001830012, 409692.00009308755)","['GALENA WAY', 'FORBES AVE']"
74,640,177,"(1352396.5001830012, 409692.00009308755)","['GALENA WAY', 'FORBES AVE']"
74,823,160,"(1352396.5001830012, 409692.00009308755)","['GALENA WAY', 'FORBES AVE']"
75,74,383,"(1352647.2500095963, 409401.5000179261)","['GALENA WAY', 'HAMLET ST']"
75,107,196,"(1352647.2500095963, 409401.5000179261)","['GALENA WAY', 'HAMLET ST']"
75,751,120,"(1352647.2500095963, 409401.5000179261)","['GALENA WAY', 'HAMLET ST']"
76,78,1957,"(1361082.7498708367, 406790.49999058247)","['FORWARD AVE TO I376 WB RAMP', 'BEECHWOOD BLVD TO I376 WB RAMP']"
76,317,330,"(1361082.7498708367, 406790.49999058247)","['FORWARD AVE TO I376 WB RAMP', 'BEECHWOOD BLVD TO I376 WB RAMP']"
76,898,2153,"(1361082.7498708367, 406790.49999058247)","['FORWARD AVE TO I376 WB RAMP', 'BEECHWOOD BLVD TO I376 WB RAMP']"
77,78,892,"(1362187.159079343, 406085.75271242857)","['FORWARD AVE', 'BEECHWOOD BLVD']"
77,806,266,"(1362187.159079343, 406085.75271242857)","['FORWARD AVE', 'BEECHWOOD BLVD']"
77,843,180,"(1362187.159079343, 406085.75271242857)","['FORWARD AVE', 'BEECHWOOD BLVD']"
78,76,1957,"(1362965.8048317581, 406521.51660467684)","['FORWARD AVE', 'FORWARD AVE TO I376 WB RAMP', 'FORWARD AVE TO BEECHWOOD BLVD RAMP']"
78,77,892,"(1362965.8048317581, 406521.51660467684)","['FORWARD AVE', 'FORWARD AVE TO I376 WB RAMP', 'FORWARD AVE TO BEECHWOOD BLVD RAMP']"
78,79,1105,"(1362965.8048317581, 406521.51660467684)","['FORWARD AVE', 'FORWARD AVE TO I376 WB RAMP', 'FORWARD AVE TO BEECHWOOD BLVD RAMP']"
78,84,622,"(1362965.8048317581, 406521.51660467684)","['FORWARD AVE', 'FORWARD AVE TO I376 WB RAMP', 'FORWARD AVE TO BEECHWOOD BLVD RAMP']"
79,47,1126,"(1361966.741541177, 406376.59497851133)","['BEECHWOOD BLVD', 'FORWARD AVE TO BEECHWOOD BLVD RAMP']"
79,78,1105,"(1361966.741541177, 406376.59497851133)","['BEECHWOOD BLVD', 'FORWARD AVE TO BEECHWOOD BLVD RAMP']"
79,794,587,"(1361966.741541177, 406376.59497851133)","['BEECHWOOD BLVD', 'FORWARD AVE TO BEECHWOOD BLVD RAMP']"
80,81,196,"(1361775.0001267642, 406430.50005441904)","['I376 EB TO BEECHWOOD BLVD RAMP', 'BORDER']"
80,316,179,"(1361775.0001267642, 406430.50005441904)","['I376 EB TO BEECHWOOD BLVD RAMP', 'BORDER']"
80,806,271,"(1361775.0001267642, 406430.50005441904)","['I376 EB TO BEECHWOOD BLVD RAMP', 'BORDER']"
81,80,196,"(1361638.2500721663, 406354.99987733364)","['I376 EB TO BEECHWOOD BLVD RAMP', 'BEECHWOOD BLVD']"
81,96,322,"(1361638.2500721663, 406354.99987733364)","['I376 EB TO BEECHWOOD BLVD RAMP', 'BEECHWOOD BLVD']"
81,870,157,"(1361638.2500721663, 406354.99987733364)","['I376 EB TO BEECHWOOD BLVD RAMP', 'BEECHWOOD BLVD']"
82,83,898,"(1357294.8516067564, 412397.4690915942)","['FORBES AVE', 'BORDER']"
82,441,676,"(1357294.8516067564, 412397.4690915942)","['FORBES AVE', 'BORDER']"
83,82,898,"(1358193.2504005134, 412415.749894917)","['FORBES AVE', 'MOREWOOD AVE']"
83,672,537,"(1358193.2504005134, 412415.749894917)","['FORBES AVE', 'MOREWOOD AVE']"
83,816,300,"(1358193.2504005134, 412415.749894917)","['FORBES AVE', 'MOREWOOD AVE']"
84,78,622,"(1363489.7499780953, 406851.7498680949)","['FORWARD AVE', 'MURRAY AVE', 'POCUSSET ST']"
84,85,885,"(1363489.7499780953, 406851.7498680949)","['FORWARD AVE', 'MURRAY AVE', 'POCUSSET ST']"
84,590,722,"(1363489.7499780953, 406851.7498680949)","['FORWARD AVE', 'MURRAY AVE', 'POCUSSET ST']"
84,623,416,"(1363489.7499780953, 406851.7498680949)","['FORWARD AVE', 'MURRAY AVE', 'POCUSSET ST']"
84,644,1119,"(1363489.7499780953, 406851.7498680949)","['FORWARD AVE', 'MURRAY AVE', 'POCUSSET ST']"
85,58,212,"(1362920.5001323372, 406215.500156343)","['MURRAY AVE', 'MORROWFIELD AVE']"
85,84,885,"(1362920.5001323372, 406215.500156343)","['MURRAY AVE', 'MORROWFIELD AVE']"
85,385,318,"(1362920.5001323372, 406215.500156343)","['MURRAY AVE', 'MORROWFIELD AVE']"
86,1,77,"(1352668.999966085, 406245.75042392313)","['HOT METAL ST', 'HOT METAL ST BRG']"
