NodeID,ConnectedNodeID,Distance,Coordinates,Intersection_Name
8,7,600,"(1357225.0928880125, 409308.49298608303)","['PANTHER HOLLOW RD', 'BORDER']"
8,27,133,"(1357225.0928880125, 409308.49298608303)","['PANTHER HOLLOW RD', 'BORDER']"
9,10,1140,"(1355759.5000186712, 411660.2500935942)","['SCHENLEY DR', 'SCHENLEY DR EXT']"
9,273,371,"(1355759.5000186712, 411660.2500935942)","['SCHENLEY DR', 'SCHENLEY DR EXT']"
9,314,432,"(1355759.5000186712, 411660.2500935942)","['SCHENLEY DR', 'SCHENLEY DR EXT']"
10,9,1140,"(1356716.000074178, 411050.2500012517)","['SCHENLEY DR', 'FREW ST']"
10,92,89,"(1356716.000074178, 411050.2500012517)","['SCHENLEY DR', 'FREW ST']"
10,237,411,"(1356716.000074178, 411050.2500012517)","['SCHENLEY DR', 'FREW ST']"
10,265,933,"(1356716.000074178, 411050.2500012517)","['SCHENLEY DR', 'FREW ST']"
11,12,22,"(1354886.2501247525, 409650.500176087)","['SEMPLE ST', 'URIE WAY']"
11,255,226,"(1354886.2501247525, 409650.500176087)","['SEMPLE ST', 'URIE WAY']"
11,276,135,"(1354886.2501247525, 409650.500176087)","['SEMPLE ST', 'URIE WAY']"
12,11,22,"(1354901.5000942498, 409633.4998820126)","['SEMPLE ST', 'SAINT JAMES PL']"
12,28,179,"(1354901.5000942498, 409633.4998820126)","['SEMPLE ST', 'SAINT JAMES PL']"
12,524,239,"(1354901.5000942498, 409633.4998820126)","['SEMPLE ST', 'SAINT JAMES PL']"
13,14,174,"(1357527.5575061738, 406177.17805451155)","['ANTHONY ST', 'BORDER']"
14,13,174,"(1357426.2499660105, 406318.7499498427)","['ANTHONY ST', 'SALINE ST']"
14,94,474,"(1357426.2499660105, 406318.7499498427)","['ANTHONY ST', 'SALINE ST']"
14,441,24,"(1357426.2499660105, 406318.7499498427)","['ANTHONY ST', 'SALINE ST']"
15,19,151,"(1362935.0001033396, 410477.0004915893)","['SCOTT LN', 'AYLESBORO AVE']"
15,251,117,"(1362935.0001033396, 410477.0004915893)","['SCOTT LN', 'AYLESBORO AVE']"
15,534,214,"(1362935.0001033396, 410477.0004915893)","['SCOTT LN', 'AYLESBORO AVE']"
16,33,126,"(1359264.749897927, 405979.49997217953)","['BEECHWOOD BLVD', 'GREENFIELD BRG', 'RONALD ST']"
16,448,198,"(1359264.749897927, 405979.49997217953)","['BEECHWOOD BLVD', 'GREENFIELD BRG', 'RONALD ST']"
16,535,117,"(1359264.749897927, 405979.49997217953)","['BEECHWOOD BLVD', 'GREENFIELD BRG', 'RONALD ST']"
16,536,142,"(1359264.749897927, 405979.49997217953)","['BEECHWOOD BLVD', 'GREENFIELD BRG', 'RONALD ST']"
17,0,237,"(1359792.2501552552, 410670.5004326701)","['SCHENLEY RD', 'BORDER']"
17,269,88,"(1359792.2501552552, 410670.5004326701)","['SCHENLEY RD', 'BORDER']"
17,537,409,"(1359792.2501552552, 410670.5004326701)","['SCHENLEY RD', 'BORDER']"
18,0,385,"(1360230.7502625138, 410833.7501061708)","['SCHENLEY RD', 'FORBES AVE']"
18,195,45,"(1360230.7502625138, 410833.7501061708)","['SCHENLEY RD', 'FORBES AVE']"
18,229,317,"(1360230.7502625138, 410833.7501061708)","['SCHENLEY RD', 'FORBES AVE']"
19,15,151,"(1362783.500078261, 410470.50017650425)","['AYLESBORO AVE', 'AYLESBORO LN']"
19,271,387,"(1362783.500078261, 410470.50017650425)","['AYLESBORO AVE', 'AYLESBORO LN']"
19,538,242,"(1362783.500078261, 410470.50017650425)","['AYLESBORO AVE', 'AYLESBORO LN']"
20,21,1077,"(1354222.7501394302, 407045.25046533346)","['I376 WB TO BATES ST RAMP', 'BORDER']"
21,20,1077,"(1353760.5000796765, 408014.9998381734)","['I376 WB TO BATES ST RAMP', 'BATES ST']"
21,37,212,"(1353760.5000796765, 408014.9998381734)","['I376 WB TO BATES ST RAMP', 'BATES ST']"
21,498,51,"(1353760.5000796765, 408014.9998381734)","['I376 WB TO BATES ST RAMP', 'BATES ST']"
22,23,563,"(1354038.4998517632, 411631.5001510829)","['DESOTO ST', 'OAKLAND AVE', '5TH AVE']"
22,71,234,"(1354038.4998517632, 411631.5001510829)","['DESOTO ST', 'OAKLAND AVE', '5TH AVE']"
22,189,159,"(1354038.4998517632, 411631.5001510829)","['DESOTO ST', 'OAKLAND AVE', '5TH AVE']"
22,397,344,"(1354038.4998517632, 411631.5001510829)","['DESOTO ST', 'OAKLAND AVE', '5TH AVE']"
23,22,563,"(1353562.7501470894, 411928.749884665)","['DESOTO ST', 'VICTORIA ST']"
23,184,97,"(1353562.7501470894, 411928.749884665)","['DESOTO ST', 'VICTORIA ST']"
23,499,532,"(1353562.7501470894, 411928.749884665)","['DESOTO ST', 'VICTORIA ST']"
24,25,96,"(1354746.000077173, 408173.25017784536)","['WARD ST', 'HOLMES PL']"
24,507,460,"(1354746.000077173, 408173.25017784536)","['WARD ST', 'HOLMES PL']"
24,520,198,"(1354746.000077173, 408173.25017784536)","['WARD ST', 'HOLMES PL']"
25,24,96,"(1354765.0000391752, 408268.24998784065)","['WARD ST', 'CATO ST']"
25,376,41,"(1354765.0000391752, 408268.24998784065)","['WARD ST', 'CATO ST']"
25,377,200,"(1354765.0000391752, 408268.24998784065)","['WARD ST', 'CATO ST']"
26,27,510,"(1356920.749992758, 408969.7498971671)","['BLVD OF THE ALLIES', 'OVERLOOK DR']"
26,221,400,"(1356920.749992758, 408969.7498971671)","['BLVD OF THE ALLIES', 'OVERLOOK DR']"
26,374,424,"(1356920.749992758, 408969.7498971671)","['BLVD OF THE ALLIES', 'OVERLOOK DR']"
26,415,446,"(1356920.749992758, 408969.7498971671)","['BLVD OF THE ALLIES', 'OVERLOOK DR']"
27,4,114,"(1357150.1497964263, 409417.68108792603)","['PANTHER HOLLOW RD', 'BLVD OF THE ALLIES', 'PANTHER HOLLOW BRG']"
27,8,133,"(1357150.1497964263, 409417.68108792603)","['PANTHER HOLLOW RD', 'BLVD OF THE ALLIES', 'PANTHER HOLLOW BRG']"
27,26,510,"(1357150.1497964263, 409417.68108792603)","['PANTHER HOLLOW RD', 'BLVD OF THE ALLIES', 'PANTHER HOLLOW BRG']"
27,369,575,"(1357150.1497964263, 409417.68108792603)","['PANTHER HOLLOW RD', 'BLVD OF THE ALLIES', 'PANTHER HOLLOW BRG']"
28,12,179,"(1355003.9998892546, 409493.25049059093)","['SEMPLE ST', 'WARD ST']"
28,337,84,"(1355003.9998892546, 409493.25049059093)","['SEMPLE ST', 'WARD ST']"
28,350,217,"(1355003.9998892546, 409493.25049059093)","['SEMPLE ST', 'WARD ST']"
29,30,338,"(1354279.2500264198, 409646.7501835823)","['ALLEY', 'BORDER']"
30,29,338,"(1354528.7498555034, 409701.2500745952)","['ALLEY', 'MCKEE PL']"
30,259,726,"(1354528.7498555034, 409701.2500745952)","['ALLEY', 'MCKEE PL']"
30,275,176,"(1354528.7498555034, 409701.2500745952)","['ALLEY', 'MCKEE PL']"
31,94,146,"(1356952.4999292642, 406344.249898836)","['NAYLOR ST', 'WHITTAKER ST']"
31,539,411,"(1356952.4999292642, 406344.249898836)","['NAYLOR ST', 'WHITTAKER ST']"
32,33,732,"(1359576.249931097, 406768.25003509223)","['GREENFIELD BRG', 'POCUSSET ST', 'GREENFIELD RD']"
32,99,1425,"(1359576.249931097, 406768.25003509223)","['GREENFIELD BRG', 'POCUSSET ST', 'GREENFIELD RD']"
32,194,1846,"(1359576.249931097, 406768.25003509223)","['GREENFIELD BRG', 'POCUSSET ST', 'GREENFIELD RD']"
33,16,126,"(1359278.2498709261, 406098.7500617504)","['GREENFIELD BRG', 'ALGER ST']"
33,32,732,"(1359278.2498709261, 406098.7500617504)","['GREENFIELD BRG', 'ALGER ST']"
33,535,140,"(1359278.2498709261, 406098.7500617504)","['GREENFIELD BRG', 'ALGER ST']"
34,35,927,"(1355925.7382032573, 405927.5811127573)","['SALINE ST', 'BORDER']"
35,34,927,"(1356041.750110343, 405957.5003442615)","['SALINE ST', 'ACORN ST']"
35,96,180,"(1356041.750110343, 405957.5003442615)","['SALINE ST', 'ACORN ST']"
35,540,346,"(1356041.750110343, 405957.5003442615)","['SALINE ST', 'ACORN ST']"
36,37,472,"(1353659.2499540895, 408252.00034841895)","['HODGE ST', 'BORDER']"
36,523,203,"(1353659.2499540895, 408252.00034841895)","['HODGE ST', 'BORDER']"
36,541,208,"(1353659.2499540895, 408252.00034841895)","['HODGE ST', 'BORDER']"
37,21,212,"(1353707.2498580962, 407811.7499165833)","['HODGE ST', 'BATES ST TO I376 EB RAMP', 'BATES ST']"
37,36,472,"(1353707.2498580962, 407811.7499165833)","['HODGE ST', 'BATES ST TO I376 EB RAMP', 'BATES ST']"
37,53,251,"(1353707.2498580962, 407811.7499165833)","['HODGE ST', 'BATES ST TO I376 EB RAMP', 'BATES ST']"
37,542,1278,"(1353707.2498580962, 407811.7499165833)","['HODGE ST', 'BATES ST TO I376 EB RAMP', 'BATES ST']"
38,39,153,"(1355551.0001075864, 410668.50010858476)","['S BOUQUET ST', 'BATES ST']"
38,223,217,"(1355551.0001075864, 410668.50010858476)","['S BOUQUET ST', 'BATES ST']"
38,253,137,"(1355551.0001075864, 410668.50010858476)","['S BOUQUET ST', 'BATES ST']"
39,38,153,"(1355674.9998595864, 410577.7502900958)","['S BOUQUET ST', 'DIMLING WAY']"
39,497,120,"(1355674.9998595864, 410577.7502900958)","['S BOUQUET ST', 'DIMLING WAY']"
39,543,236,"(1355674.9998595864, 410577.7502900958)","['S BOUQUET ST', 'DIMLING WAY']"
40,320,628,"(1361710.6485494226, 413587.64715741575)","['MAPLE HEIGHTS CT', 'MAPLE HEIGHTS RD']"
40,521,298,"(1361710.6485494226, 413587.64715741575)","['MAPLE HEIGHTS CT', 'MAPLE HEIGHTS RD']"
40,544,194,"(1361710.6485494226, 413587.64715741575)","['MAPLE HEIGHTS CT', 'MAPLE HEIGHTS RD']"
41,431,157,"(1359082.4999343455, 406015.99989917874)","['ALGER ST', 'EXPOSITION WAY']"
41,535,77,"(1359082.4999343455, 406015.99989917874)","['ALGER ST', 'EXPOSITION WAY']"
41,545,293,"(1359082.4999343455, 406015.99989917874)","['ALGER ST', 'EXPOSITION WAY']"
42,44,1957,"(1361082.7498708367, 406790.49999058247)","['FORWARD AVE TO I376 WB RAMP', 'BEECHWOOD BLVD TO I376 WB RAMP']"
42,155,330,"(1361082.7498708367, 406790.49999058247)","['FORWARD AVE TO I376 WB RAMP', 'BEECHWOOD BLVD TO I376 WB RAMP']"
42,546,2153,"(1361082.7498708367, 406790.49999058247)","['FORWARD AVE TO I376 WB RAMP', 'BEECHWOOD BLVD TO I376 WB RAMP']"
43,44,892,"(1362187.159079343, 406085.75271242857)","['FORWARD AVE', 'BEECHWOOD BLVD']"
43,487,266,"(1362187.159079343, 406085.75271242857)","['FORWARD AVE', 'BEECHWOOD BLVD']"
43,512,180,"(1362187.159079343, 406085.75271242857)","['FORWARD AVE', 'BEECHWOOD BLVD']"
44,42,1957,"(1362965.8048317581, 406521.51660467684)","['FORWARD AVE', 'FORWARD AVE TO I376 WB RAMP', 'FORWARD AVE TO BEECHWOOD BLVD RAMP']"
44,43,892,"(1362965.8048317581, 406521.51660467684)","['FORWARD AVE', 'FORWARD AVE TO I376 WB RAMP', 'FORWARD AVE TO BEECHWOOD BLVD RAMP']"
44,46,1105,"(1362965.8048317581, 406521.51660467684)","['FORWARD AVE', 'FORWARD AVE TO I376 WB RAMP', 'FORWARD AVE TO BEECHWOOD BLVD RAMP']"
44,547,622,"(1362965.8048317581, 406521.51660467684)","['FORWARD AVE', 'FORWARD AVE TO I376 WB RAMP', 'FORWARD AVE TO BEECHWOOD BLVD RAMP']"
45,46,1126,"(1362469.353396833, 405877.73803658783)","['BEECHWOOD BLVD', 'BORDER']"
46,44,1105,"(1361966.741541177, 406376.59497851133)","['BEECHWOOD BLVD', 'FORWARD AVE TO BEECHWOOD BLVD RAMP']"
46,45,1126,"(1361966.741541177, 406376.59497851133)","['BEECHWOOD BLVD', 'FORWARD AVE TO BEECHWOOD BLVD RAMP']"
46,478,587,"(1361966.741541177, 406376.59497851133)","['BEECHWOOD BLVD', 'FORWARD AVE TO BEECHWOOD BLVD RAMP']"
47,48,196,"(1361775.0001267642, 406430.50005441904)","['I376 EB TO BEECHWOOD BLVD RAMP', 'BORDER']"
47,154,179,"(1361775.0001267642, 406430.50005441904)","['I376 EB TO BEECHWOOD BLVD RAMP', 'BORDER']"
47,487,271,"(1361775.0001267642, 406430.50005441904)","['I376 EB TO BEECHWOOD BLVD RAMP', 'BORDER']"
48,47,196,"(1361638.2500721663, 406354.99987733364)","['I376 EB TO BEECHWOOD BLVD RAMP', 'BEECHWOOD BLVD']"
48,60,322,"(1361638.2500721663, 406354.99987733364)","['I376 EB TO BEECHWOOD BLVD RAMP', 'BEECHWOOD BLVD']"
48,527,157,"(1361638.2500721663, 406354.99987733364)","['I376 EB TO BEECHWOOD BLVD RAMP', 'BEECHWOOD BLVD']"
49,50,898,"(1357294.8516067564, 412397.4690915942)","['FORBES AVE', 'BORDER']"
49,244,676,"(1357294.8516067564, 412397.4690915942)","['FORBES AVE', 'BORDER']"
50,49,898,"(1358193.2504005134, 412415.749894917)","['FORBES AVE', 'MOREWOOD AVE']"
50,424,537,"(1358193.2504005134, 412415.749894917)","['FORBES AVE', 'MOREWOOD AVE']"
50,493,300,"(1358193.2504005134, 412415.749894917)","['FORBES AVE', 'MOREWOOD AVE']"
51,52,885,"(1363288.9715082496, 406521.3085998446)","['MURRAY AVE', 'BORDER']"
52,51,885,"(1362920.5001323372, 406215.500156343)","['MURRAY AVE', 'MORROWFIELD AVE']"
52,214,318,"(1362920.5001323372, 406215.500156343)","['MURRAY AVE', 'MORROWFIELD AVE']"
52,548,212,"(1362920.5001323372, 406215.500156343)","['MURRAY AVE', 'MORROWFIELD AVE']"
53,37,251,"(1353562.2501480877, 407607.49999700487)","['BATES ST', 'TECHNOLOGY DR', '2ND AVE']"
53,54,580,"(1353562.2501480877, 407607.49999700487)","['BATES ST', 'TECHNOLOGY DR', '2ND AVE']"
53,488,1047,"(1353562.2501480877, 407607.49999700487)","['BATES ST', 'TECHNOLOGY DR', '2ND AVE']"
53,549,1263,"(1353562.2501480877, 407607.49999700487)","['BATES ST', 'TECHNOLOGY DR', '2ND AVE']"
54,53,580,"(1353950.5000277609, 407175.9998757541)","['2ND AVE', 'HOT METAL ST BRG']"
54,55,1203,"(1353950.5000277609, 407175.9998757541)","['2ND AVE', 'HOT METAL ST BRG']"
54,422,1583,"(1353950.5000277609, 407175.9998757541)","['2ND AVE', 'HOT METAL ST BRG']"
55,54,1203,"(1354661.857200846, 406205.78790542483)","['2ND AVE', 'BLAIR ST']"
55,550,3982,"(1354661.857200846, 406205.78790542483)","['2ND AVE', 'BLAIR ST']"
55,551,648,"(1354661.857200846, 406205.78790542483)","['2ND AVE', 'BLAIR ST']"
56,57,88,"(1360445.0001620948, 412786.5004657507)","['OLYMPIA PL', 'BORDER']"
56,435,177,"(1360445.0001620948, 412786.5004657507)","['OLYMPIA PL', 'BORDER']"
56,552,182,"(1360445.0001620948, 412786.5004657507)","['OLYMPIA PL', 'BORDER']"
57,56,88,"(1360356.500011012, 412781.5001476705)","['OLYMPIA PL', 'BORDER']"
58,59,467,"(1359199.0000294298, 412522.7500090003)","['PENTON RD', 'PARISH LN']"
58,107,256,"(1359199.0000294298, 412522.7500090003)","['PENTON RD', 'PARISH LN']"
59,58,467,"(1359645.000121668, 412473.2501080036)","['PENTON RD', 'DORSET RD']"
59,426,270,"(1359645.000121668, 412473.2501080036)","['PENTON RD', 'DORSET RD']"
59,456,222,"(1359645.000121668, 412473.2501080036)","['PENTON RD', 'DORSET RD']"
60,48,322,"(1361319.971509263, 406397.3846350908)","['BEECHWOOD BLVD', 'BORDER']"
60,61,150,"(1361319.971509263, 406397.3846350908)","['BEECHWOOD BLVD', 'BORDER']"
60,478,75,"(1361319.971509263, 406397.3846350908)","['BEECHWOOD BLVD', 'BORDER']"
61,60,150,"(1361169.7979250848, 406396.95058083534)","['BEECHWOOD BLVD', 'BEECHWOOD BLVD TO I376 WB RAMP']"
61,155,119,"(1361169.7979250848, 406396.95058083534)","['BEECHWOOD BLVD', 'BEECHWOOD BLVD TO I376 WB RAMP']"
61,316,664,"(1361169.7979250848, 406396.95058083534)","['BEECHWOOD BLVD', 'BEECHWOOD BLVD TO I376 WB RAMP']"
62,345,203,"(1354113.0000308454, 407905.5003852546)","['WHITNEY ST', 'FRAZIER ST']"
62,553,139,"(1354113.0000308454, 407905.5003852546)","['WHITNEY ST', 'FRAZIER ST']"
63,64,204,"(1354464.9999830127, 408813.4998815954)","['THORA WAY', 'JULIET ST']"
63,97,171,"(1354464.9999830127, 408813.4998815954)","['THORA WAY', 'JULIET ST']"
63,388,153,"(1354464.9999830127, 408813.4998815954)","['THORA WAY', 'JULIET ST']"
64,63,204,"(1354654.999931097, 408738.00003258884)","['THORA WAY', 'HARDIE WAY']"
64,354,199,"(1354654.999931097, 408738.00003258884)","['THORA WAY', 'HARDIE WAY']"
64,389,114,"(1354654.999931097, 408738.00003258884)","['THORA WAY', 'HARDIE WAY']"
65,66,171,"(1354456.2500005066, 406909.50040875375)","['FOWLKES WAY', 'BORDER']"
66,65,171,"(1354579.0000830889, 407029.2498411685)","['FOWLKES WAY', 'BORDER']"
66,477,143,"(1354579.0000830889, 407029.2498411685)","['FOWLKES WAY', 'BORDER']"
67,68,867,"(1358158.5001419187, 407015.2498691678)","['NAYLOR ST', 'LEVENE ST']"
67,75,168,"(1358158.5001419187, 407015.2498691678)","['NAYLOR ST', 'LEVENE ST']"
67,290,184,"(1358158.5001419187, 407015.2498691678)","['NAYLOR ST', 'LEVENE ST']"
68,67,867,"(1358854.500062257, 406883.7501321733)","['NAYLOR ST', 'SALINE ST']"
68,290,655,"(1358854.500062257, 406883.7501321733)","['NAYLOR ST', 'SALINE ST']"
68,554,218,"(1358854.500062257, 406883.7501321733)","['NAYLOR ST', 'SALINE ST']"
69,70,649,"(1362579.7501576692, 412820.25007016957)","['S NEGLEY AVE', 'FAIR OAKS ST']"
69,131,354,"(1362579.7501576692, 412820.25007016957)","['S NEGLEY AVE', 'FAIR OAKS ST']"
69,157,445,"(1362579.7501576692, 412820.25007016957)","['S NEGLEY AVE', 'FAIR OAKS ST']"
69,158,283,"(1362579.7501576692, 412820.25007016957)","['S NEGLEY AVE', 'FAIR OAKS ST']"
70,69,649,"(1362845.7499537617, 412227.9999423325)","['S NEGLEY AVE', 'ALLEY']"
70,442,172,"(1362845.7499537617, 412227.9999423325)","['S NEGLEY AVE', 'ALLEY']"
70,555,327,"(1362845.7499537617, 412227.9999423325)","['S NEGLEY AVE', 'ALLEY']"
71,22,234,"(1353863.499873668, 411474.75013650954)","['ATWOOD ST', '5TH AVE']"
71,72,175,"(1353863.499873668, 411474.75013650954)","['ATWOOD ST', '5TH AVE']"
71,74,267,"(1353863.499873668, 411474.75013650954)","['ATWOOD ST', '5TH AVE']"
72,71,175,"(1353980.7499672621, 411344.50039701164)","['ATWOOD ST', 'EULER WAY']"
72,73,269,"(1353980.7499672621, 411344.50039701164)","['ATWOOD ST', 'EULER WAY']"
72,468,165,"(1353980.7499672621, 411344.50039701164)","['ATWOOD ST', 'EULER WAY']"
73,72,269,"(1353781.0000386685, 411164.2501013428)","['EULER WAY', 'MEYRAN AVE']"
73,74,176,"(1353781.0000386685, 411164.2501013428)","['EULER WAY', 'MEYRAN AVE']"
73,81,423,"(1353781.0000386685, 411164.2501013428)","['EULER WAY', 'MEYRAN AVE']"
73,398,165,"(1353781.0000386685, 411164.2501013428)","['EULER WAY', 'MEYRAN AVE']"
74,71,267,"(1353663.9999445975, 411296.4998368323)","['MEYRAN AVE', '5TH AVE']"
74,73,176,"(1353663.9999445975, 411296.4998368323)","['MEYRAN AVE', '5TH AVE']"
74,423,81,"(1353663.9999445975, 411296.4998368323)","['MEYRAN AVE', '5TH AVE']"
75,67,168,"(1358003.750123337, 406948.25000317395)","['NAYLOR ST', 'BORDER']"
76,77,264,"(1354112.5000318438, 409339.25047050416)","['ZULEMA ST', 'HODGE ST']"
76,78,206,"(1354112.5000318438, 409339.25047050416)","['ZULEMA ST', 'HODGE ST']"
76,464,205,"(1354112.5000318438, 409339.25047050416)","['ZULEMA ST', 'HODGE ST']"
77,76,264,"(1354376.750159502, 409346.50045600533)","['ZULEMA ST', 'COLTART AVE']"
77,78,180,"(1354376.750159502, 409346.50045600533)","['ZULEMA ST', 'COLTART AVE']"
77,348,88,"(1354376.750159502, 409346.50045600533)","['ZULEMA ST', 'COLTART AVE']"
77,450,105,"(1354376.750159502, 409346.50045600533)","['ZULEMA ST', 'COLTART AVE']"
78,76,206,"(1354260.2500644177, 409483.7498534173)","['HODGE ST', 'COLTART AVE']"
78,77,180,"(1354260.2500644177, 409483.7498534173)","['HODGE ST', 'COLTART AVE']"
78,141,708,"(1354260.2500644177, 409483.7498534173)","['HODGE ST', 'COLTART AVE']"
79,80,244,"(1356348.5001530051, 406290.25000683963)","['BOUNDARY ST', 'FOUR MILE RUN RD']"
79,94,625,"(1356348.5001530051, 406290.25000683963)","['BOUNDARY ST', 'FOUR MILE RUN RD']"
79,95,332,"(1356348.5001530051, 406290.25000683963)","['BOUNDARY ST', 'FOUR MILE RUN RD']"
79,556,444,"(1356348.5001530051, 406290.25000683963)","['BOUNDARY ST', 'FOUR MILE RUN RD']"
80,79,244,"(1356402.2500455081, 406051.75015576184)","['BOUNDARY ST', 'SALINE ST']"
80,96,192,"(1356402.2500455081, 406051.75015576184)","['BOUNDARY ST', 'SALINE ST']"
80,437,57,"(1356402.2500455081, 406051.75015576184)","['BOUNDARY ST', 'SALINE ST']"
81,73,423,"(1353467.0000105053, 410880.7503402531)","['EULER WAY', 'MCKEE PL']"
81,82,175,"(1353467.0000105053, 410880.7503402531)","['EULER WAY', 'MCKEE PL']"
81,220,695,"(1353467.0000105053, 410880.7503402531)","['EULER WAY', 'MCKEE PL']"
81,399,165,"(1353467.0000105053, 410880.7503402531)","['EULER WAY', 'MCKEE PL']"
82,81,175,"(1353439.3904856741, 410911.8473909199)","['MCKEE PL', 'BORDER']"
83,84,152,"(1355165.9998933375, 410606.9999035001)","['PIER ST', 'ERMINE WAY']"
83,247,135,"(1355165.9998933375, 410606.9999035001)","['PIER ST', 'ERMINE WAY']"
83,248,121,"(1355165.9998933375, 410606.9999035001)","['PIER ST', 'ERMINE WAY']"
84,83,152,"(1355279.7499939203, 410708.5000285953)","['PIER ST', 'ARGYLE WAY']"
84,223,134,"(1355279.7499939203, 410708.5000285953)","['PIER ST', 'ARGYLE WAY']"
84,249,95,"(1355279.7499939203, 410708.5000285953)","['PIER ST', 'ARGYLE WAY']"
84,557,112,"(1355279.7499939203, 410708.5000285953)","['PIER ST', 'ARGYLE WAY']"
85,86,121,"(1360921.9998642504, 409611.49992600083)","['DARLINGTON CT', 'BORDER']"
85,274,273,"(1360921.9998642504, 409611.49992600083)","['DARLINGTON CT', 'BORDER']"
86,85,129,"(1361015.2500058413, 409545.25005850196)","['DARLINGTON CT', 'BORDER']"
87,88,171,"(1358849.2500727624, 413176.2500143349)","['WARWICK TER', 'BORDER']"
88,87,171,"(1359020.500058338, 413190.24998633564)","['WARWICK TER', 'DEVON RD']"
88,106,294,"(1359020.500058338, 413190.24998633564)","['WARWICK TER', 'DEVON RD']"
88,436,998,"(1359020.500058338, 413190.24998633564)","['WARWICK TER', 'DEVON RD']"
89,90,361,"(1360537.2499775887, 411005.0004198402)","['PLAINFIELD ST', 'MALVERN AVE']"
89,91,906,"(1360537.2499775887, 411005.0004198402)","['PLAINFIELD ST', 'MALVERN AVE']"
89,195,357,"(1360537.2499775887, 411005.0004198402)","['PLAINFIELD ST', 'MALVERN AVE']"
90,89,361,"(1360874.4999592602, 411136.5001568347)","['PLAINFIELD ST', 'SQUIRREL HILL AVE']"
90,198,338,"(1360874.4999592602, 411136.5001568347)","['PLAINFIELD ST', 'SQUIRREL HILL AVE']"
90,201,359,"(1360874.4999592602, 411136.5001568347)","['PLAINFIELD ST', 'SQUIRREL HILL AVE']"
90,234,558,"(1360874.4999592602, 411136.5001568347)","['PLAINFIELD ST', 'SQUIRREL HILL AVE']"
91,89,906,"(1360208.9999779165, 411850.0000421703)","['MALVERN AVE', 'FAIR OAKS ST']"
91,143,184,"(1360208.9999779165, 411850.0000421703)","['MALVERN AVE', 'FAIR OAKS ST']"
92,10,89,"(1356657.9998620898, 410982.7501362562)","['FREW ST', 'FRANK CURTO DR']"
